"contract","exhibition","series_id","series_title","explicit_uuid","effective_uuid","state","collection_name_base"
"0x8f30722dd16BD63cF2665C383c1aEf5e307B0046",Material Wonderland,"866f3fab-e74a-46fe-ba92-651b95e356e9",Material World Knight: Full Armed Fighting Mode,"8bf192b1-5fc9-4bca-8156-a2e4c087df06","8bf192b1-5fc9-4bca-8156-a2e4c087df06",FROZEN(explicit),Material World Knight by Lu Yang
"0x8f30722dd16BD63cF2665C383c1aEf5e307B0046",Material Wonderland,c281ce58-3507-4f6f-bb15-540a88ee553f,Material World Knight: Giant Heart,"8bf192b1-5fc9-4bca-8156-a2e4c087df06","8bf192b1-5fc9-4bca-8156-a2e4c087df06",FROZEN(explicit),Material World Knight by Lu Yang
"0x8f30722dd16BD63cF2665C383c1aEf5e307B0046",Material Wonderland,af10361f-ee39-4e5b-88d0-6c43e8d9bab5,Material World Knight: Head Forest,"8bf192b1-5fc9-4bca-8156-a2e4c087df06","8bf192b1-5fc9-4bca-8156-a2e4c087df06",FROZEN(explicit),Material World Knight by Lu Yang
"0x8f30722dd16BD63cF2665C383c1aEf5e307B0046",Material Wonderland,f2cabb51-5eae-48a7-ba16-fc847c23e0fe,Material World Knight: Poster,,f2cabb51-5eae-48a7-ba16-fc847c23e0fe,FALLBACK(series.id),Material World Knight Poster by Lu Yang
"0x8f30722dd16BD63cF2665C383c1aEf5e307B0046",Material Wonderland,"412568f3-8e46-4058-baa8-b2d907578f0c",Material World Knight: Vajra Power,"8bf192b1-5fc9-4bca-8156-a2e4c087df06","8bf192b1-5fc9-4bca-8156-a2e4c087df06",FROZEN(explicit),Material World Knight by Lu Yang
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"21cbc74d-faf2-4c7c-b0c7-41b79eb8bf2d","256 Kill-Screen",b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"42ebab42-b930-43f9-8133-261dd30367f6",Balls to the Walls,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"0ed50f6e-e7e6-47b4-9a32-7eb061751de6",Beautiful Silence,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"15cc0e38-fabd-4529-907d-e71cf143ce85",Beeldelementen,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"806c328d-40b5-4f28-b565-f565dad97c34",Crosstalk,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"63a3a1a6-ae51-4554-85ae-4ee50df1b72a",Emergence,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"921dce6f-5174-4d9e-9d6b-9ef26f628231",Oscillation II,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,e1e6cc4c-f2c9-400b-82b0-f46d291ebf6b,Resonances,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"7392c74e-cb0f-4be7-b4e4-26b9cad0499d",Superbloom,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"707b6615-585d-4705-8dc1-36ce89b629ca",Tessellate,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,cbdf21b6-9875-4060-85b1-75d966086c52,Text Me When You Get Home,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0xF51bFC40C10289246e5BBa7afEDeB8cF976c3250",N=12,"87739d13-4997-4d0a-95b7-f1b03c603914",wavʌves,b568cb2d-07bf-4019-b484-cb4b017eeede,b568cb2d-07bf-4019-b484-cb4b017eeede,FROZEN(explicit),N=12
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,"4819d9cd-0d02-47a0-b03f-782904a185cb",A(nn)i’s Phantom Obsessions,,"4819d9cd-0d02-47a0-b03f-782904a185cb",FALLBACK(series.id),A(nn)i’s Phantom Obsessions
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,"8a8bbaf1-42d3-426b-b16a-d44344988ade",Bobalina Gala,,"8a8bbaf1-42d3-426b-b16a-d44344988ade",FALLBACK(series.id),Bobalina Gala
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,b9c75754-0a64-42eb-9170-23ef11fc2f3d,Curse Reversed,,b9c75754-0a64-42eb-9170-23ef11fc2f3d,FALLBACK(series.id),Curse Reversed
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,"5ad273eb-a00f-43a6-80a1-9eca7f4b201d",Hard Copy,,"5ad273eb-a00f-43a6-80a1-9eca7f4b201d",FALLBACK(series.id),Hard Copy
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,ada23b29-83b7-4dfc-8ca3-b8ecb4a07dde,Ina Said Hello,,ada23b29-83b7-4dfc-8ca3-b8ecb4a07dde,FALLBACK(series.id),Ina Said Hello
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,"07a06d03-ebd2-4db1-bb86-b58e879f8d78",Money Vortex,,"07a06d03-ebd2-4db1-bb86-b58e879f8d78",FALLBACK(series.id),Money Vortex
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,c0e20987-c5d2-4d74-a247-043d13aa65b8,Moody Slew,,c0e20987-c5d2-4d74-a247-043d13aa65b8,FALLBACK(series.id),Moody Slew
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,ba7e377d-e19e-40ff-becc-eff1e2aac779,Napster 24,,ba7e377d-e19e-40ff-becc-eff1e2aac779,FALLBACK(series.id),Napster 24
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,"30ba9f49-52df-46b7-8b7d-0ddb8f0b311c",Phat Phonk,,"30ba9f49-52df-46b7-8b7d-0ddb8f0b311c",FALLBACK(series.id),Phat Phonk
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,efda6a93-aa0c-4619-8176-39c95f2cbcde,Sweet Medicine,,efda6a93-aa0c-4619-8176-39c95f2cbcde,FALLBACK(series.id),Sweet Medicine
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,a5a224a5-afbb-49b7-b399-e3c79ce1f2e9,Thunder Words,,a5a224a5-afbb-49b7-b399-e3c79ce1f2e9,FALLBACK(series.id),Thunder Words
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,f5bd9abb-7a95-4c69-9fd5-88b816e51f2b,Unbridled Christie,,f5bd9abb-7a95-4c69-9fd5-88b816e51f2b,FALLBACK(series.id),Unbridled Christie
"0x115C9A6118bC7a3EB0aBD30f6BCF1C45Bb198AEd",Net Evil,"2f5d8b08-af8c-4a19-b1ce-815c9fd9bd03",​​𝚅𝙰𝙽𝙸𝚃𝙸𝙴𝚂,,"2f5d8b08-af8c-4a19-b1ce-815c9fd9bd03",FALLBACK(series.id),​​𝚅𝙰𝙽𝙸𝚃𝙸𝙴𝚂
"0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB",One to Zero,"45700bea-403a-45ed-8f40-cd21f799142a",Downtime,,"45700bea-403a-45ed-8f40-cd21f799142a",FALLBACK(series.id),Downtime
"0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB",One to Zero,d08770b9-536b-4129-b122-b47269fb0b64,Human Abecedary: Inter-Letters,,d08770b9-536b-4129-b122-b47269fb0b64,FALLBACK(series.id),Human Abecedary: Inter-Letters
"0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB",One to Zero,"4cf5f23e-b506-44be-97bb-a943d8dee84b",In Tongues,,"4cf5f23e-b506-44be-97bb-a943d8dee84b",FALLBACK(series.id),In Tongues
"0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB",One to Zero,"3515cd8c-dabf-4a9c-896c-4d1a8cac69e4",Memory Intensified by Hand of Manual World,,"3515cd8c-dabf-4a9c-896c-4d1a8cac69e4",FALLBACK(series.id),Memory Intensified by Hand of Manual World
"0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB",One to Zero,c3753955-b019-44ee-9190-d06ebb1ccd37,Mon Alphabet en Signes,,c3753955-b019-44ee-9190-d06ebb1ccd37,FALLBACK(series.id),Mon Alphabet en Signes
"0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB",One to Zero,"6378ad0a-3aea-44dc-9369-c4f855bd35b6",Perfume Area: The Alphabet,,"6378ad0a-3aea-44dc-9369-c4f855bd35b6",FALLBACK(series.id),Perfume Area: The Alphabet
"0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB",One to Zero,"6d1f1dce-5933-4385-af71-5a994e919d4b",PURCHASE CANCELLED,,"6d1f1dce-5933-4385-af71-5a994e919d4b",FALLBACK(series.id),PURCHASE CANCELLED
"0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB",One to Zero,"0bd7bb41-118d-4392-8559-43082957c05d",reCAPTCHA.otf,,"0bd7bb41-118d-4392-8559-43082957c05d",FALLBACK(series.id),reCAPTCHA.otf
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,df0fce01-b539-4e05-8087-68f3b371c8a8,Every Icon: BlockPrint,c328998f-27d4-496f-acea-7c971416110e,c328998f-27d4-496f-acea-7c971416110e,FROZEN(explicit),Every Icon: BlockPrint
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,c328998f-27d4-496f-acea-7c971416110e,Every Icon: BlockPrint,c328998f-27d4-496f-acea-7c971416110e,c328998f-27d4-496f-acea-7c971416110e,FROZEN(explicit),Every Icon: BlockPrint
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f,Movie on 06-03-22 at 1.00 PM,fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f,fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f,FROZEN(explicit),Movie on 06-03-22 at 1.00 PM
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,"90b82f85-dda3-417b-8af3-7e2d9a8756ba",Movie on 06-03-22 at 1.00 PM,fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f,fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f,FROZEN(explicit),Movie on 06-03-22 at 1.00 PM
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,"7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb",Rewilded Topography #1 ,"7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb","7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb",FROZEN(explicit),Rewilded Topography #1 
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,d0a3c28f-7e45-4a53-bb8a-ea8677f1da91,Rewilded Topography #1 ,"7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb","7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb",FROZEN(explicit),Rewilded Topography #1 
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,"725023bf-1604-4f3b-8e57-100500682b29",Sketches in Iron,"725023bf-1604-4f3b-8e57-100500682b29","725023bf-1604-4f3b-8e57-100500682b29",FROZEN(explicit),Sketches in Iron
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,abf1fd61-b911-402b-9e2e-d7dcf96c4d82,Sketches in Iron,"725023bf-1604-4f3b-8e57-100500682b29","725023bf-1604-4f3b-8e57-100500682b29",FROZEN(explicit),Sketches in Iron
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,"5440b100-26fe-41b6-b55e-96ff06b5a94a",The Interfered Microscopy Plot,"0c3fa80b-712a-4688-b01a-fb904c658b76","0c3fa80b-712a-4688-b01a-fb904c658b76",FROZEN(explicit),The Interfered Microscopy Plot
"0xaDB387798599f5777CD0531c2ECb36007C1D1a51",On Screen Presence,"0c3fa80b-712a-4688-b01a-fb904c658b76",The Interfered Microscopy Plot,"0c3fa80b-712a-4688-b01a-fb904c658b76","0c3fa80b-712a-4688-b01a-fb904c658b76",FROZEN(explicit),The Interfered Microscopy Plot
"0x7E6c132B8cb00899d17750E0fD982EA122C6b0f2",Opening Celebration — Refik Anadol: Unsupervised,"88397634-9974-40fa-ab9b-b9632410229e",Study for Unsupervised,,"88397634-9974-40fa-ab9b-b9632410229e",FALLBACK(series.id),Study for Unsupervised
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,ebe3df0f-f765-410e-b2fa-edd39dcf5369,"3 ORBS",,ebe3df0f-f765-410e-b2fa-edd39dcf5369,FALLBACK(series.id),"3 ORBS"
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,"6862d0b4-252f-469d-8327-c0d79f8b4a67","4 ORBS",,"6862d0b4-252f-469d-8327-c0d79f8b4a67",FALLBACK(series.id),"4 ORBS"
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,"4f6816b5-3d84-4715-b025-c8a837030b49",Hatless,,"4f6816b5-3d84-4715-b025-c8a837030b49",FALLBACK(series.id),Hatless
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,"3620d7ce-0677-4c59-be8e-0638632dc43b",k.a9,,"3620d7ce-0677-4c59-be8e-0638632dc43b",FALLBACK(series.id),k.a9
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,"26433d62-bb36-46f8-bc8e-ed7214967cc2",k.f0,,"26433d62-bb36-46f8-bc8e-ed7214967cc2",FALLBACK(series.id),k.f0
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa,Mirror Arm,,f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa,FALLBACK(series.id),Mirror Arm
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,f548cb77-a829-42ea-b097-3b54603a0d8f,Picnic 001,,f548cb77-a829-42ea-b097-3b54603a0d8f,FALLBACK(series.id),Picnic 001
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,af4fe2af-67bb-4440-9885-621d5c3bf965,Picnic 002,,af4fe2af-67bb-4440-9885-621d5c3bf965,FALLBACK(series.id),Picnic 002
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,"5d7e9132-059f-44d9-a6a9-3c8a9b688965",POST 1,,"5d7e9132-059f-44d9-a6a9-3c8a9b688965",FALLBACK(series.id),POST 1
"0xE5163c74fFE6563D75d750E5d767122500a1c337",P1×3L,"18125d2a-d424-496f-9949-9c3e625f114e",POST 2,,"18125d2a-d424-496f-9949-9c3e625f114e",FALLBACK(series.id),POST 2
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,d2bc4191-7730-45d8-9d1f-685d494f3e9e,Bend,,d2bc4191-7730-45d8-9d1f-685d494f3e9e,FALLBACK(series.id),Bend
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"03292b3d-769f-4235-a8ad-a3517e24f351",Caryatid: Recursion,,"03292b3d-769f-4235-a8ad-a3517e24f351",FALLBACK(series.id),Caryatid: Recursion
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"51de9ede-43ee-43a8-8af5-3771d73eacc7",Caryatid: Thought,,"51de9ede-43ee-43a8-8af5-3771d73eacc7",FALLBACK(series.id),Caryatid: Thought
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,b8e62a5d-cbe8-46c6-8d5c-fd66e06a0984,Caryatid: Vision,,b8e62a5d-cbe8-46c6-8d5c-fd66e06a0984,FALLBACK(series.id),Caryatid: Vision
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,c601cac7-6a3b-410f-baa2-a86f4a6be10d,Caryatid: Wink,,c601cac7-6a3b-410f-baa2-a86f4a6be10d,FALLBACK(series.id),Caryatid: Wink
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"867218d3-8421-4e45-b6b9-eca2fef44f5d",CLUB ROTHKO - ORANGE AND YELLOW STARTER PACK,,"867218d3-8421-4e45-b6b9-eca2fef44f5d",FALLBACK(series.id),CLUB ROTHKO - ORANGE AND YELLOW STARTER PACK
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,f5d3ffb6-99fb-4c50-ac82-d9db3cfd3963,"Evolutionary Games and Spatial Chaos, Letters to Nature, 1992",,f5d3ffb6-99fb-4c50-ac82-d9db3cfd3963,FALLBACK(series.id),"Evolutionary Games and Spatial Chaos, Letters to Nature, 1992"
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"712ddea8-2492-4357-9f03-d1ff7e9ad4cf",Marisol/Daphne/Auriea,,"712ddea8-2492-4357-9f03-d1ff7e9ad4cf",FALLBACK(series.id),Marisol/Daphne/Auriea
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"9e8992c9-91f0-48c7-a7c7-6ca7bcff9d6a",METASOTO,,"9e8992c9-91f0-48c7-a7c7-6ca7bcff9d6a",FALLBACK(series.id),METASOTO
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,ea510926-e95c-43ad-b284-e2a9286ff3f2,"Metaverse Landscape 1: Decentraland Parcel -81, -17",,ea510926-e95c-43ad-b284-e2a9286ff3f2,FALLBACK(series.id),"Metaverse Landscape 1: Decentraland Parcel -81, -17"
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,e03b37b6-2d2d-41d1-ac24-673e08600ac8,+rave-sing (traversing),,e03b37b6-2d2d-41d1-ac24-673e08600ac8,FALLBACK(series.id),+rave-sing (traversing)
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"5c46d607-e11d-477d-b38d-a9f5f2b7f6d9",Swim,,"5c46d607-e11d-477d-b38d-a9f5f2b7f6d9",FALLBACK(series.id),Swim
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"4d3d60e8-0f7b-4578-b5a7-efae617c3ce2",The Bell Machine,,"4d3d60e8-0f7b-4578-b5a7-efae617c3ce2",FALLBACK(series.id),The Bell Machine
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"8dfe5559-b967-42f7-9f4a-f7cb1dae9008",Titled (Information as Property as Art) [Ethereum Null Address],,"8dfe5559-b967-42f7-9f4a-f7cb1dae9008",FALLBACK(series.id),Titled (Information as Property as Art) [Ethereum Null Address]
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"82115197-d516-4bd8-8498-227aaf30eb12",Wheel of Life,,"82115197-d516-4bd8-8498-227aaf30eb12",FALLBACK(series.id),Wheel of Life
"0x2A86C5466f088caEbf94e071a77669BAe371CD87",Peer to Peer,"91765bc5-8815-4620-8268-80516d531dc0",Winslow Homer’s Croquet Challenge,,"91765bc5-8815-4620-8268-80516d531dc0",FALLBACK(series.id),Winslow Homer’s Croquet Challenge
"0xB14b42814895FC1B0A528a475f8A5b070eB4c671",Peer to Peer Launch Party Exclusive,"053acd9a-2871-409b-a6e0-75a5c7ee2d06",Peer to Peer Launch Party Exclusive,,"053acd9a-2871-409b-a6e0-75a5c7ee2d06",FALLBACK(series.id),Peer to Peer Launch Party Exclusive
"0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3",Polyarrythmia,"3e8f638a-c7e2-403a-98d8-c185411825bd",Acrylic Interval,,"3e8f638a-c7e2-403a-98d8-c185411825bd",FALLBACK(series.id),Acrylic Interval
"0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3",Polyarrythmia,e885a572-1acc-4b0c-9c63-c3f8e49bd302,Aufgezeichnete Luft,,e885a572-1acc-4b0c-9c63-c3f8e49bd302,FALLBACK(series.id),Aufgezeichnete Luft
"0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3",Polyarrythmia,"93544620-dff8-4ae5-8194-3f527e8cc91e",Contrafictionary,,"93544620-dff8-4ae5-8194-3f527e8cc91e",FALLBACK(series.id),Contrafictionary
"0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3",Polyarrythmia,ec014e95-c9de-4d2e-b464-d95c3f7ae19c,Glissbob,,ec014e95-c9de-4d2e-b464-d95c3f7ae19c,FALLBACK(series.id),Glissbob
"0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3",Polyarrythmia,"03c9301f-e338-4419-8830-3e790fdc936b",Kubo Final,,"03c9301f-e338-4419-8830-3e790fdc936b",FALLBACK(series.id),Kubo Final
"0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3",Polyarrythmia,dc8dddb8-7b4e-4d60-80da-071b92444514,Model Illusion,,dc8dddb8-7b4e-4d60-80da-071b92444514,FALLBACK(series.id),Model Illusion
"0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3",Polyarrythmia,"25a0daeb-ec6d-4bfd-8a24-11c44beb5629",Seizures Palace,,"25a0daeb-ec6d-4bfd-8a24-11c44beb5629",FALLBACK(series.id),Seizures Palace
"0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3",Polyarrythmia,"21a5bd39-64d0-490b-b578-6c6ecd317b7a",Simultan Dub,,"21a5bd39-64d0-490b-b578-6c6ecd317b7a",FALLBACK(series.id),Simultan Dub
"0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3",Polyarrythmia,"398716ae-a05b-43bb-adb8-48e56114af6a",Vectoria,,"398716ae-a05b-43bb-adb8-48e56114af6a",FALLBACK(series.id),Vectoria
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,f65cb7b3-89e2-47eb-9e73-3b371105e15e,"36 Points #01","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,a2ba079e-319b-425a-b3df-6bb68c1b7343,"36 Points #02","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"6f5db274-ea1f-47b6-82ab-13b0ad650d36","36 Points #03","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,bfecf42e-41e0-46a7-a948-435c5439d574,"36 Points #04","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,f4cf4ad5-b654-48d3-8ea0-85ec65eb17fa,"36 Points #05","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,e5437c4c-e32c-40e4-9b0a-074db2d11a6a,"36 Points #06","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,c32b4f0b-d3dc-43b8-bce2-011b82e57c97,"36 Points #07","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"2dbd7ac7-afe2-43fd-a83c-2156406c158e","36 Points #08","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,ff673a40-0bfb-4ac9-b6a3-2d9cc8385463,"36 Points #09","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"2da1ec21-e476-40df-bc45-fb07573bdfe5","36 Points #10","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"81c8f5d2-9f23-4584-8ee5-f7c975dc7951","36 Points #11","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"94c4b51e-3c29-4568-9545-0556b290e14b","36 Points #12","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,cddc55e9-15b1-453e-9f5f-359171be96b5,"36 Points #13","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,e496c840-27ce-4988-80a3-e99cd123d107,"36 Points #14","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"7ad28960-94f5-465f-b586-9d7834da476b","36 Points #15","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
"0x513AC47320798fB6D74543242a9c0F686682998D",Primordium,"193dc737-9fe3-4f98-8714-c484cb4ce3e8","36 Points #16","6fc37daa-bb2b-4cb4-993e-5414e6bd672d","6fc37daa-bb2b-4cb4-993e-5414e6bd672d",FROZEN(explicit),"36 Points by Sage Jenson"
