category,opensea_slug,opensea_url,bound_collection_uuid,uuid_your_api_returns_now,eth_contracts,os1_legacy_id,your_series_title,your_exhibition
1_live_series_in_your_mapping,ten-whistlegraphs-by-whistlegraph,https://opensea.io/collection/ten-whistlegraphs-by-whistlegraph,56049bb2-d5ea-4947-b6ec-fc99408f92cf,,,25161595,What’s Inside Your Heart?,Ten Whistlegraphs
1_live_series_in_your_mapping,the-art-of-survival-aphorisms-by-an-old-girl-by-cl,https://opensea.io/collection/the-art-of-survival-aphorisms-by-an-old-girl-by-cl,6ed56114-2768-4625-84a9-7eda5baad6b8,,,24557719,The Art of Survival: Aphorisms by an Old Girl,I KNOW – On the aesthetic of truth
1_live_series_in_your_mapping,the-bell-machine-by-anne-spalter,https://opensea.io/collection/the-bell-machine-by-anne-spalter,4d3d60e8-0f7b-4578-b5a7-efae617c3ce2,,,24557691,The Bell Machine,Peer to Peer
1_live_series_in_your_mapping,the-dorises-oystercraft-from-silicon-to-saltwater,https://opensea.io/collection/the-dorises-oystercraft-from-silicon-to-saltwater,f56c905f-1a43-4759-b110-a684805ac2b6,,,24557727,The Dorises - Oystercraft from silicon to saltwater,Chain Reaction
1_live_series_in_your_mapping,the-future-of-your-digital-space-by-sasha-belitska,https://opensea.io/collection/the-future-of-your-digital-space-by-sasha-belitska,a7d428ec-48e2-492b-a6f1-36d7cadf3da7,,,24557588,The Future of Your Digital Space,Field Guide
1_live_series_in_your_mapping,the-hand-heart-problem-by-auriea-harvey,https://opensea.io/collection/the-hand-heart-problem-by-auriea-harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,,,24557638,The Hand-Heart Problem,Gray Matter
1_live_series_in_your_mapping,the-idunnos-by-jah,https://opensea.io/collection/the-idunnos-by-jah,54adc6ea-44e7-4ba2-b9d0-a5f834f40d50,,,27051340,The Idunnos,In/Visible
1_live_series_in_your_mapping,the-illusion-of-depth-of-knowledge-by-aleksandra-j,https://opensea.io/collection/the-illusion-of-depth-of-knowledge-by-aleksandra-j,99d373e5-cc9d-45e8-8aa5-1ed47e481791,,,24557507,(The illusion of) depth of knowledge,–GRAPH
1_live_series_in_your_mapping,the-interfered-microscopy-plot-by-golan-levin,https://opensea.io/collection/the-interfered-microscopy-plot-by-golan-levin,0c3fa80b-712a-4688-b01a-fb904c658b76,,,24557698,The Interfered Microscopy Plot,On Screen Presence
1_live_series_in_your_mapping,the-mystery-v5-dv1-by-auriea-harvey,https://opensea.io/collection/the-mystery-v5-dv1-by-auriea-harvey,2a57c29f-fa5b-440d-8dee-2d58cdb9238c,,,24557502,The Mystery [v5-dv1] ,The Bardo: Unpacking the Real
1_live_series_in_your_mapping,the-one-who-lived-yesterday-by-cao-shu,https://opensea.io/collection/the-one-who-lived-yesterday-by-cao-shu,78850fcd-afca-4757-a9c6-9c847cb3c49d,,,24557497,The One Who Lived Yesterday,The Long Cut
1_live_series_in_your_mapping,the-shredded-hologram-rose-by-rosa-menkman,https://opensea.io/collection/the-shredded-hologram-rose-by-rosa-menkman,6053b698-2016-4c05-9353-6941635c1609,,,24557487,The Shredded Hologram Rose,Fragments of a Hologram Rose
1_live_series_in_your_mapping,the-space-in-between-by-aleksandra-jovanic,https://opensea.io/collection/the-space-in-between-by-aleksandra-jovanic,688c1976-748d-4b54-8aac-61b5561924e6,,,31010750,The Space in Between,+GRAPH
1_live_series_in_your_mapping,there-once-was-a-jellyfish-by-entangled-others,https://opensea.io/collection/there-once-was-a-jellyfish-by-entangled-others,7462201d-7fd6-4ee9-83f6-4e4b35c39de1,,,24557593,There once was a jellyfish ...,Reflections in the Water
1_live_series_in_your_mapping,thunder-words-by-lorna-mills,https://opensea.io/collection/thunder-words-by-lorna-mills,a5a224a5-afbb-49b7-b399-e3c79ce1f2e9,,,,Thunder Words,Net Evil
1_live_series_in_your_mapping,timetravellertm-trailer-by-skawennati,https://opensea.io/collection/timetravellertm-trailer-by-skawennati,f00cd40d-0fe5-4805-953f-9a52ff6da2ac,,,24557595,TimeTravellerTM Trailer,WETWARE
1_live_series_in_your_mapping,titled-information-as-property-as-art-ethereum-nul,https://opensea.io/collection/titled-information-as-property-as-art-ethereum-nul,8dfe5559-b967-42f7-9f4a-f7cb1dae9008,,,24557673,Titled (Information as Property as Art) [Ethereum Null Address],Peer to Peer
1_live_series_in_your_mapping,transparent-grit-by-dmitri-cherniak,https://opensea.io/collection/transparent-grit-by-dmitri-cherniak,2a727b17-7890-4464-913d-3fe5ad2af4ae,,,24557524,Transparent Grit,Social Codes
1_live_series_in_your_mapping,turandot-2070-lovers-i-by-aes-f,https://opensea.io/collection/turandot-2070-lovers-i-by-aes-f,9798c1fd-ccf2-4e2e-be26-fe146a398c85,,,24557723,"Turandot 2070, Lovers I ",I KNOW – On the aesthetic of truth
1_live_series_in_your_mapping,turandot-2070-lynx-avatar-by-aes-f,https://opensea.io/collection/turandot-2070-lynx-avatar-by-aes-f,d78f0375-3173-4a51-a52e-a211b79acf88,,,24557734,"Turandot 2070, Lynx Avatar",I KNOW – On the aesthetic of truth
1_live_series_in_your_mapping,ultimate-solvers-by-joana-moll,https://opensea.io/collection/ultimate-solvers-by-joana-moll,51a53d4e-c60f-4582-8edc-c9998ed40a24,,,24557433,Ultimate Solvers,Instructions Follow
1_live_series_in_your_mapping,umwelt-by-julien-gachadoat,https://opensea.io/collection/umwelt-by-julien-gachadoat,2fb649d0-3ed2-4539-8ea2-e073b85e9a21,,,24557509,Umwelt,–GRAPH
1_live_series_in_your_mapping,unbridled-christie-by-lorna-mills,https://opensea.io/collection/unbridled-christie-by-lorna-mills,f5bd9abb-7a95-4c69-9fd5-88b816e51f2b,,,,Unbridled Christie,Net Evil
1_live_series_in_your_mapping,uneasy-dream-by-manolo-gamboa-naon,https://opensea.io/collection/uneasy-dream-by-manolo-gamboa-naon,9983bf66-380e-4af3-bee9-237c492f18a0,,,24557517,uneasy dream,Social Codes
1_live_series_in_your_mapping,unsupervised-burned-data-universe-moma-2d,https://opensea.io/collection/unsupervised-burned-data-universe-moma-2d,f8d29291-cac7-480b-aacd-05de41d1a1ae,,,26464877,Unsupervised — Burned — Data Universe — MoMA — 2D,Unsupervised — Burned — Data Universe — MoMA — 2D
1_live_series_in_your_mapping,unsupervised-burned-data-universe-moma-3d,https://opensea.io/collection/unsupervised-burned-data-universe-moma-3d,aac17bb5-3377-4e4d-92bd-3767881bfba7,,,26464574,Unsupervised — Burned — Data Universe — MoMA — 3D,Unsupervised — Burned — Data Universe — MoMA — 3D
1_live_series_in_your_mapping,unsupervised-burned-machine-hallucinations-moma,https://opensea.io/collection/unsupervised-burned-machine-hallucinations-moma,72b1a11a-16da-4550-aa2c-7f197a219ae8,,,26487661,Unsupervised — Burned — Machine Hallucinations — MoMA Dreams,Unsupervised — Burned — Machine Hallucinations — MoMA Dreams
1_live_series_in_your_mapping,unsupervised-data-universe-moma-by-refik-anadol,https://opensea.io/collection/unsupervised-data-universe-moma-by-refik-anadol,e601569d-5611-4a82-93ba-a7f55b260001,,,24425987,Unsupervised — Data Universe — MoMA,Unsupervised
1_live_series_in_your_mapping,unsupervised-machine-hallucinations-moma-dreams-by,https://opensea.io/collection/unsupervised-machine-hallucinations-moma-dreams-by,e3a2a207-ea91-461b-80db-18c7ffbfe8ce,,,24981951,Unsupervised — Machine Hallucinations — MoMA Generative Study 1,Unsupervised
1_live_series_in_your_mapping,untitled-by-arclight,https://opensea.io/collection/untitled-by-arclight,0b221b59-2dfd-415e-9db7-0d580cb0c0da,,,27051183,UNTITLED,In/Visible
1_live_series_in_your_mapping,untitled-specimen-by-sara-ludy,https://opensea.io/collection/untitled-specimen-by-sara-ludy,21f4e5b6-6af2-4885-a174-377d73be8397,,,27218705,Untitled Specimen,The Experiment
1_live_series_in_your_mapping,unzip-by-aaajiao,https://opensea.io/collection/unzip-by-aaajiao,35086e3e-d2da-44c8-9806-87543a47c1b9,,,24557721,Unzip,I KNOW – On the aesthetic of truth
1_live_series_in_your_mapping,uxkme-morphogenic-angels-i-know-who-i-am-although-i-have-forgotten-who-i-am-by-keiken-gabriel-massan,https://opensea.io/collection/uxkme-morphogenic-angels-i-know-who-i-am-although-i-have-forgotten-who-i-am-by-keiken-gabriel-massan,31452a50-518f-4620-9973-8f16da2fe57c,,,,"Uxkme / Morphogenic Angels: I know who I am, although I have forgotten who I am",Console Spirituality
1_live_series_in_your_mapping,vague-recollection-by-mario-klingemann,https://opensea.io/collection/vague-recollection-by-mario-klingemann,d7f80e10-a227-4272-bd58-2da08703d460,,,24557583,Vague Recollection,Reflections in the Water
1_live_series_in_your_mapping,vanities-by-shl0ms,https://opensea.io/collection/vanities-by-shl0ms,2f5d8b08-af8c-4a19-b1ce-815c9fd9bd03,,,,​​𝚅𝙰𝙽𝙸𝚃𝙸𝙴𝚂,Net Evil
1_live_series_in_your_mapping,vectoria-by-jan-st-werner,https://opensea.io/collection/vectoria-by-jan-st-werner,398716ae-a05b-43bb-adb8-48e56114af6a,,,23766773,Vectoria,Polyarrythmia
1_live_series_in_your_mapping,venuses-quantum-bodies-watched-by-open-pose-algori,https://opensea.io/collection/venuses-quantum-bodies-watched-by-open-pose-algori,4a58d6e4-d014-4ea3-9837-f7892fd48157,,,24557606,Venuses (quantum bodies watched by Open Pose algorithm),Reflections in the Water
1_live_series_in_your_mapping,vitreous-by-charlotte-dann,https://opensea.io/collection/vitreous-by-charlotte-dann,6d275227-8632-4ffc-b34b-689e851f2a7c,,,30884102,Vitreous,Truth
1_live_series_in_your_mapping,vox-anima-by-0xdeafbeef,https://opensea.io/collection/vox-anima-by-0xdeafbeef,67ab07f9-3dc5-4758-a560-c3d2347523b8,,,31609094,Vox Anima,SOUND MACHINES
1_live_series_in_your_mapping,waabanishimo-miigaazh-she-dances-till-daylight-fig,https://opensea.io/collection/waabanishimo-miigaazh-she-dances-till-daylight-fig,1ce507c4-7007-4dbb-a32c-46dfa9c8e70a,,,29445914,Waabanishimo: Miigaazh (She Dances Till Daylight: Fight),In Medias Res
1_live_series_in_your_mapping,wepotaipomasha-i-by-jon-rafman,https://opensea.io/collection/wepotaipomasha-i-by-jon-rafman,79cb077a-355b-4694-a787-f023abf070de,,,24557528,ᖴᗩᑕIᗩᒪᔕ I,For Your Eyes Only
1_live_series_in_your_mapping,what-do-you-want-me-to-say-by-lauren-lee-mccarthy,https://opensea.io/collection/what-do-you-want-me-to-say-by-lauren-lee-mccarthy,f2db8c40-a2fb-4a93-be03-75ce3b3133f3,,,24557457,What do you want me to say?,Instructions Follow
1_live_series_in_your_mapping,wheel-of-life-by-amir-h-fallah,https://opensea.io/collection/wheel-of-life-by-amir-h-fallah,82115197-d516-4bd8-8498-227aaf30eb12,,,24557708,Wheel of Life,Peer to Peer
1_live_series_in_your_mapping,white-rest-by-auriea-harvey,https://opensea.io/collection/white-rest-by-auriea-harvey,7f70faea-dc2a-4613-b758-b53b9bd6d00d,,,24557626,White Rest,Gray Matter
1_live_series_in_your_mapping,winslow-homers-croquet-challenge-by-mitchell-f-cha,https://opensea.io/collection/winslow-homers-croquet-challenge-by-mitchell-f-cha,91765bc5-8815-4620-8268-80516d531dc0,,,24557677,Winslow Homer’s Croquet Challenge,Peer to Peer
1_live_series_in_your_mapping,with-you-by-senbaku,https://opensea.io/collection/with-you-by-senbaku,3ad37701-9935-438e-8a9c-9dcadab429a6,,,33396480,With you,流れのパターン / Patterns of Flow
1_live_series_in_your_mapping,xiang-kucan-xiang-resonant-echo-by-okazz,https://opensea.io/collection/xiang-kucan-xiang-resonant-echo-by-okazz,a62734e6-bce4-49a6-ab10-1b9698085efa,,,33396287,響く残響 / Resonant Echo,流れのパターン / Patterns of Flow
1_live_series_in_your_mapping,xibam-eternal-nurture-sometimes-my-spirit-runs-away-from-me-by-keiken-gabriel-massan,https://opensea.io/collection/xibam-eternal-nurture-sometimes-my-spirit-runs-away-from-me-by-keiken-gabriel-massan,45095426-61c8-40d1-b985-713062620744,,,,Xibam / Eternal Nurture: Sometimes my spirit runs away from me,Console Spirituality
1_live_series_in_your_mapping,yehwan-song-artwork-1-by-yehwan-song,https://opensea.io/collection/yehwan-song-artwork-1-by-yehwan-song,b5621c75-70f9-430f-852e-9d8fd9318917,,,24557718,Yehwan Song Artwork 1,I KNOW – On the aesthetic of truth
1_live_series_in_your_mapping,yehwan-song-artwork-2-by-yehwan-song,https://opensea.io/collection/yehwan-song-artwork-2-by-yehwan-song,5d391c2a-8e9e-47ea-ac7d-79ff203e3095,,,24557731,Yehwan Song Artwork 2,I KNOW – On the aesthetic of truth
2_v5_special_project_awaiting_freeze,arcadia-by-andres-reisinger,https://opensea.io/collection/arcadia-by-andres-reisinger,,be559526-da28-526c-a9af-18191386a7cc,,31740950,,
2_v5_special_project_awaiting_freeze,chromatophores-1,https://opensea.io/collection/chromatophores-1,,ffbb6178-c83c-5c42-9abb-843f0d50249e,,33667050,,
2_v5_special_project_awaiting_freeze,coral-arena-by-oma-shohei-shigematsu-charlotte-t-1,https://opensea.io/collection/coral-arena-by-oma-shohei-shigematsu-charlotte-t-1,,ec3e8fc7-2dd1-5fa6-9a97-9ea44967c213,,32663896,,
2_v5_special_project_awaiting_freeze,coral-arena-by-oma-shohei-shigematsu-charlotte-tay,https://opensea.io/collection/coral-arena-by-oma-shohei-shigematsu-charlotte-tay,,ea44f4c6-d049-5f50-b06a-432611ae4e9b,,32201449,,
2_v5_special_project_awaiting_freeze,coral-rd-by-leandro-erlich,https://opensea.io/collection/coral-rd-by-leandro-erlich,,a1f54a4c-eb7a-53e1-ae30-c693ce1d4364,,32201411,,
2_v5_special_project_awaiting_freeze,effets-de-soir-by-quayola,https://opensea.io/collection/effets-de-soir-by-quayola,,7bef52ac-2584-5523-9ad8-a4f46bfea303,,31741200,,
2_v5_special_project_awaiting_freeze,hall-of-visions-by-pilar-zeta,https://opensea.io/collection/hall-of-visions-by-pilar-zeta,,6198c540-8e2c-5077-b63f-31c5ab58e623,,31741002,,
2_v5_special_project_awaiting_freeze,jardins-dete-by-quayola,https://opensea.io/collection/jardins-dete-by-quayola,,0b09e8fd-f52b-51dc-a496-b2266f0544e6,,31626063,,
2_v5_special_project_awaiting_freeze,mushroom-cloud-by-nancy-baker-cahill,https://opensea.io/collection/mushroom-cloud-by-nancy-baker-cahill,,e097ac13-4197-509c-97b7-7cf39bbf1ae2,,31626059,,
2_v5_special_project_awaiting_freeze,mvp-generation-1-32-versions-by-jonas-lund,https://opensea.io/collection/mvp-generation-1-32-versions-by-jonas-lund,,66331ecf-a1ea-50fa-a2c6-6ec39201ac52,,31741164,,
2_v5_special_project_awaiting_freeze,odyssey-by-andres-reisinger,https://opensea.io/collection/odyssey-by-andres-reisinger,,933c9bf9-09be-51e6-9f2f-4309a1b552d2,,32071501,,
2_v5_special_project_awaiting_freeze,social-sacrifice-by-drift,https://opensea.io/collection/social-sacrifice-by-drift,,72def6bc-6363-591f-a465-270f748109e3,,31626046,,
2_v5_special_project_awaiting_freeze,sphere-in-open-platonic-solids-by-joanie-lemercier,https://opensea.io/collection/sphere-in-open-platonic-solids-by-joanie-lemercier,,76023acb-3ae6-50ea-9027-e805b73cc37c,,31740959,,
2_v5_special_project_awaiting_freeze,stone-speaks-by-nancy-baker-cahill,https://opensea.io/collection/stone-speaks-by-nancy-baker-cahill,,ad910ddf-6613-5712-bd61-6cd72abc4f71,,32674591,,
2_v5_special_project_awaiting_freeze,the-adventures-of-minoriea-by-auriea-harvey,https://opensea.io/collection/the-adventures-of-minoriea-by-auriea-harvey,,849c3de2-3294-5e05-ac92-95fae8f16dc2,,31626146,,
2_v5_special_project_awaiting_freeze,the-wither-by-andres-reisinger,https://opensea.io/collection/the-wither-by-andres-reisinger,,535f494d-1971-55a2-94b3-4f440da4c567,,32081228,,
2_v5_special_project_awaiting_freeze,what-lies-beneath-tipping-point-by-carlos-betancou,https://opensea.io/collection/what-lies-beneath-tipping-point-by-carlos-betancou,,32ae03e8-cd00-5640-a021-bfaec7fe4fea,,31741107,,
3_bound_to_uuid_not_in_your_mapping,a2p-v1-220170168,https://opensea.io/collection/a2p-v1-220170168,f53e12c0-9006-555e-94ec-1896a2ab7931,,,,,
3_bound_to_uuid_not_in_your_mapping,a2p-v2-803071362,https://opensea.io/collection/a2p-v2-803071362,e869caf7-e3a2-57a9-8b62-da03e3ebf2c7,,,,,
3_bound_to_uuid_not_in_your_mapping,artificial-natural-history-1,https://opensea.io/collection/artificial-natural-history-1,048570e3-997a-50f8-9574-017e5f4303cc,,,34005435,,
3_bound_to_uuid_not_in_your_mapping,breathing-language-by-andres-reisinger,https://opensea.io/collection/breathing-language-by-andres-reisinger,56f62e02-e87d-5bb5-b667-67f4478f4a29,,,31440843,,
3_bound_to_uuid_not_in_your_mapping,collide-2,https://opensea.io/collection/collide-2,fd0d5d66-b2dc-59e6-afff-073c35cb8d0a,,,33666547,,
3_bound_to_uuid_not_in_your_mapping,cosmos-simulacrum-rgb-7087313-353-371-by-casey-reas,https://opensea.io/collection/cosmos-simulacrum-rgb-7087313-353-371-by-casey-reas,5437c7a8-08f7-4747-9404-8d8534851bf7,,,,,
3_bound_to_uuid_not_in_your_mapping,decohering-delineation,https://opensea.io/collection/decohering-delineation,ce9eff93-94da-5650-a20b-cdf0b4344b7f,,,34164021,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-101460251,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-101460251,f0750b82-282e-4eed-bdba-c4fb023fb684,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-11629051,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-11629051,4ac90d22-2b94-4dad-8685-3df950746010,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-133208097,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-133208097,17b11372-d1b1-405a-8b54-13b3e1a0738e,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-144950804,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-144950804,1b6bd73c-b612-4c24-a837-e5afe08616f7,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-169858785,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-169858785,ed25109e-3e36-429d-aafd-a9cd12f854fb,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-218602425,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-218602425,f97bf0da-0630-4847-952a-902060b8081c,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-232159173,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-232159173,2e68b1a3-6370-4ad5-af12-153de80637eb,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-262761525,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-262761525,47ab1047-708d-4f36-b5de-68e5995e175f,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-264564993,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-264564993,1fdd923d-91f0-4b28-a51a-8d01da7cc562,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-302103678,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-302103678,8fc2a19f-4393-4fa4-aee0-91c365232cef,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-344927971,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-344927971,34f52c05-cde0-4dee-880b-df96eebf37be,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-410862407,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-410862407,ee826cf5-9273-4b58-850c-0615668d9e2d,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-432947191,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-432947191,b4a46d9c-fa16-4a2c-a11d-03b49d5b1e63,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-47081377,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-47081377,6dde453e-259f-49b7-b5db-02c7a41d049b,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-514035998,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-514035998,cf44b110-3b40-471a-8415-c805c80baae9,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-54887,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-54887,37e6066c-9997-4939-ac9a-e92685e71cf6,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-640102702,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-640102702,43f6164c-d901-4e87-815a-c6689d05b48f,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-663525788,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-663525788,df6a7f8d-effe-4b0f-99e0-62a5924e5ee6,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-666682910,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-666682910,30780351-fa82-47f1-9a2d-7d331f460995,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-741956395,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-741956395,23d93636-48be-42be-8b9c-59083b481079,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-862931466,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-862931466,fe324a25-a5b3-4b17-bae4-8d4109f01fe7,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-879923387,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-879923387,3aca483a-59b7-4839-b66e-74d5e75c4735,,,,,
3_bound_to_uuid_not_in_your_mapping,infinite-entropy-by-rafael-rozendaal-96247000,https://opensea.io/collection/infinite-entropy-by-rafael-rozendaal-96247000,11b4449b-e435-4737-bd14-81cd3366ac89,,,,,
3_bound_to_uuid_not_in_your_mapping,machine-hallucinations-coral-artificial-reef-by-re,https://opensea.io/collection/machine-hallucinations-coral-artificial-reef-by-re,f85865f6-3285-5db1-8a28-e14a84b5567c,,,31404344,,
3_bound_to_uuid_not_in_your_mapping,machine-hallucinations-coral-dreams-by-refik-anado,https://opensea.io/collection/machine-hallucinations-coral-dreams-by-refik-anado,26f319dc-5b4b-5910-a1b9-7254e029d285,,,31431801,,
3_bound_to_uuid_not_in_your_mapping,machine-hallucinations-coral-generative-ai-data-pa,https://opensea.io/collection/machine-hallucinations-coral-generative-ai-data-pa,b6820b68-787a-5537-8ae7-a5195efed21d,,,31404793,,
3_bound_to_uuid_not_in_your_mapping,neural-zoo,https://opensea.io/collection/neural-zoo,12f93ef7-d9c9-516d-ac5e-dfb546b8567c,,,34005421,,
3_bound_to_uuid_not_in_your_mapping,self-contained,https://opensea.io/collection/self-contained,22fc448c-1343-5346-b9a5-54b5663bfb15,,,34164003,,
3_bound_to_uuid_not_in_your_mapping,take-over-madrid,https://opensea.io/collection/take-over-madrid,c9776e79-e83c-5a36-825b-8ba10448f501,,,33666995,,
3_bound_to_uuid_not_in_your_mapping,take-over-miami,https://opensea.io/collection/take-over-miami,441110a0-f879-585d-8aa8-b3b0a1e16fd0,,,33666654,,
3_bound_to_uuid_not_in_your_mapping,temporally-uncaptured-1,https://opensea.io/collection/temporally-uncaptured-1,59a20fce-a07c-5c57-9e3a-753af09f966e,,,34005403,,
3_bound_to_uuid_not_in_your_mapping,the-smell-of-pink-by-andres-reisinger,https://opensea.io/collection/the-smell-of-pink-by-andres-reisinger,cb7cb9cc-109d-5e87-ad3d-7a2b7bbc27dd,,,31440845,,
4_opensea_exhibition_grouping,feral-file-001-social-codes-j0khJ9exXm,https://opensea.io/collection/feral-file-001-social-codes-j0khJ9exXm,,,,3311665,,
4_opensea_exhibition_grouping,feral-file-002-the-bardo-unpacking-the-real-32KJs9,https://opensea.io/collection/feral-file-002-the-bardo-unpacking-the-real-32KJs9,,,,3328077,,
4_opensea_exhibition_grouping,feral-file-003-fragments-of-a-hologram-rose-wDgQjn,https://opensea.io/collection/feral-file-003-fragments-of-a-hologram-rose-wDgQjn,,,,3312716,,
4_opensea_exhibition_grouping,feral-file-004-the-long-cut-QI6pJDE8Ia,https://opensea.io/collection/feral-file-004-the-long-cut-QI6pJDE8Ia,,,,3368146,,
4_opensea_exhibition_grouping,feral-file-005-instructions-follow-gGx8Xv61hF,https://opensea.io/collection/feral-file-005-instructions-follow-gGx8Xv61hF,,,,3539543,,
4_opensea_exhibition_grouping,feral-file-006-p1x3l-k4VReeXw2C,https://opensea.io/collection/feral-file-006-p1x3l-k4VReeXw2C,,,,2831492,,
4_opensea_exhibition_grouping,feral-file-007-reflections-in-the-water-5ST2MOC9I3,https://opensea.io/collection/feral-file-007-reflections-in-the-water-5ST2MOC9I3,,,,2923400,,
4_opensea_exhibition_grouping,feral-file-008-polyarrythmia-jan-st-werner-Qxx44mA,https://opensea.io/collection/feral-file-008-polyarrythmia-jan-st-werner-Qxx44mA,,,,3080311,,
4_opensea_exhibition_grouping,feral-file-009-unsupervised-refik-anadol-UUuIs1ha2,https://opensea.io/collection/feral-file-009-unsupervised-refik-anadol-UUuIs1ha2,,,,3049243,,
4_opensea_exhibition_grouping,feral-file-010-graph-casey-reas-wWz7fB8PVQ,https://opensea.io/collection/feral-file-010-graph-casey-reas-wWz7fB8PVQ,,,,3312714,,
4_opensea_exhibition_grouping,feral-file-011-for-your-eyes-only-1Fwf56zRsN,https://opensea.io/collection/feral-file-011-for-your-eyes-only-1Fwf56zRsN,,,,4001401,,
4_opensea_exhibition_grouping,feral-file-012-field-guide-e5lRxQTlXP,https://opensea.io/collection/feral-file-012-field-guide-e5lRxQTlXP,,,,5710446,,
4_opensea_exhibition_grouping,feral-file-013-primordium-mlnpcWaKJD,https://opensea.io/collection/feral-file-013-primordium-mlnpcWaKJD,,,,8106211,,
4_opensea_exhibition_grouping,feral-file-014-infinite-entropy-pmlsCYrJDb,https://opensea.io/collection/feral-file-014-infinite-entropy-pmlsCYrJDb,,,,8768335,,
4_opensea_exhibition_grouping,feral-file-015-ten-whistlegraphs-2IRlWEJgMm,https://opensea.io/collection/feral-file-015-ten-whistlegraphs-2IRlWEJgMm,,,,15316846,,
4_opensea_exhibition_grouping,feral-file-016-on-screen-presence-1ld17LKlpU,https://opensea.io/collection/feral-file-016-on-screen-presence-1ld17LKlpU,,,,16958666,,
4_opensea_exhibition_grouping,feral-file-017-wetware-VMjuhV7Mbt,https://opensea.io/collection/feral-file-017-wetware-VMjuhV7Mbt,,,,16878194,,
4_opensea_exhibition_grouping,feral-file-023-gray-matter-lCXe1FY8TP,https://opensea.io/collection/feral-file-023-gray-matter-lCXe1FY8TP,,,,22037636,,
4_opensea_exhibition_grouping,feral-file-024-peer-to-peer-pXPRcIiddX,https://opensea.io/collection/feral-file-024-peer-to-peer-pXPRcIiddX,,,,22301482,,
4_opensea_exhibition_grouping,feral-file-024-peer-to-peer-tbd,https://opensea.io/collection/feral-file-024-peer-to-peer-tbd,,,,22229880,,
4_opensea_exhibition_grouping,feral-file-025-boom-town-by-peter-burr-E2DwyghO0v,https://opensea.io/collection/feral-file-025-boom-town-by-peter-burr-E2DwyghO0v,,,,22558360,,
