status,exhibition,collection_name,collection_uuid,contract,current_opensea_collection,sample_token_id,current_metadata_url,expected_metadata_url
reads tokenURI directly,CRAWL,CRAWL WOODBLOCK SCREENSHOTS by Travess Smalley,3c4b0a8b-6d3e-4c32-aaae-c701bb9deca9,0x81c882c59799eA442317D020c39174AaAa8d7FC7,crawl-woodblock-screenshots-by-travess-smalley,27271357221255084324537793443996264744604553267670416617055471525879034383744,https://ipfs.io/ipfs/QmSKjiUZekdfFsYExHgydrXuvTqpKkfXs7uVChyyvgiPdc/27271357221255084324537793443996264744604553267670416617055471525879034383744,https://feralfile.com/api/contracts/0x81c882c59799eA442317D020c39174AaAa8d7FC7/tokens/27271357221255084324537793443996264744604553267670416617055471525879034383744
reads tokenURI directly,Chain Reaction,Public View / Private View by Jennifer and Kevin McCoy,3a69abd1-7a86-4538-96ed-972252fc2ca0,0xc4f0ee96676D3de800b9725eb628DE1C5a0CBea1,public-view-private-view-by-jennifer-and-kevin-mcc,31221468210609484860409183864532577577041700613675444716595920226587732227163,https://ipfs.bitmark.com/ipfs/QmQtNNVTPQMirsXjXFB6zEeQKnKMbutjbree7mQpf2X6c4,https://feralfile.com/api/contracts/0xc4f0ee96676D3de800b9725eb628DE1C5a0CBea1/tokens/31221468210609484860409183864532577577041700613675444716595920226587732227163
reads tokenURI directly,Chain Reaction,Silva Ex Machina by Alfredo Salazar-Caro,4a747b91-c7a5-41ea-a4a3-4b958d95ab00,0xc4f0ee96676D3de800b9725eb628DE1C5a0CBea1,silva-ex-machina-by-alfredo-salazar-caro,30154321245016221480147636494972145704944840675743022290291572601234813269383,https://ipfs.bitmark.com/ipfs/QmbhMBeQuN1snKGXfHjSTf7Hmc9GJEuu2uLzRUwkxSYvGZ,https://feralfile.com/api/contracts/0xc4f0ee96676D3de800b9725eb628DE1C5a0CBea1/tokens/30154321245016221480147636494972145704944840675743022290291572601234813269383
reads tokenURI directly,DATALAND: Rainforest – WEF 2024 Memento,DATALAND: Rainforest – WEF 2024 Memento by Refik Anadol,f0f2f42e-d24f-44a2-85a1-4d85aa84c9ee,0x051E50D8465417e58899FD48C3b0Fc0CA3Dd4B6a,dataland-rainforest-wef-2024-memento-by-refik-anadol,999,https://ipfs.io/ipfs/QmbMzWeGQESbWsc3JxHf82j8yD83uj18LwnXozwnZxJGLa/999,https://feralfile.com/api/contracts/0x051E50D8465417e58899FD48C3b0Fc0CA3Dd4B6a/tokens/999
reads tokenURI directly,For Your Eyes Only,Daemon (chaos) by Petros Moris,8711ddf0-0474-4a8d-a5ec-30c7f42977df,0x6DBa130221A1C39f6623908A136976686050059a,daemon-chaos-by-petros-moris,24487133724888882042422336242935619015674683503675788069020098776232053890143,https://ipfs.bitmark.com/ipfs/QmcfEiY7qPQdzTfe4KZDxTokskCCDR14q29ksJFSqzELy4/metadata.json,https://feralfile.com/api/contracts/0x6DBa130221A1C39f6623908A136976686050059a/tokens/24487133724888882042422336242935619015674683503675788069020098776232053890143
reads tokenURI directly,For Your Eyes Only,Patterns of Activation (gardens of the galaxy) by Katja Novitskova,f3170ca8-2a0d-49ac-b307-d20fbfb15b0d,0x6DBa130221A1C39f6623908A136976686050059a,patterns-of-activation-gardens-of-the-galaxy-by-ka,4237351900362484979393738734188218512814611599551146591211431512871878215161,https://ipfs.bitmark.com/ipfs/QmTLFnZX71KoscGQBFzPRe9dvxcj8diyX5yhbsSL3JX7bY/metadata.json,https://feralfile.com/api/contracts/0x6DBa130221A1C39f6623908A136976686050059a/tokens/4237351900362484979393738734188218512814611599551146591211431512871878215161
reads tokenURI directly,Gray Matter,AlleluiaAlleluia by Auriea Harvey,32f1b099-448d-4e6d-8358-70a64e005903,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,alleluiaalleluia-by-auriea-harvey,31658398539211567249775841645446054699032188246536879923555153674548343085940,https://ipfs.bitmark.com/ipfs/QmXGnwqS57ZwWsrxMMqeiTsmQSmhoVDnWDUTCFyaeLEMuA,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/31658398539211567249775841645446054699032188246536879923555153674548343085940
reads tokenURI directly,Gray Matter,Curse Tablet by Auriea Harvey,a6463015-af79-43cf-ab25-84074828ac4b,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,curse-tablet-by-auriea-harvey,18508392712335859217281546756689095982136889956180325835747044186697182425048,https://ipfs.bitmark.com/ipfs/QmTfTzb84tStajs4usgJMLWVgrsPHmFQMBU8Dh7serDqkp,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/18508392712335859217281546756689095982136889956180325835747044186697182425048
reads tokenURI directly,Gray Matter,Dagger by Auriea Harvey,bd0c4207-f8e7-49db-919e-e2913f39d59c,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,dagger-by-auriea-harvey,92208933710796125770590251699325730336243064425460091178260788340701093768779,https://ipfs.bitmark.com/ipfs/QmZVFSbu3awd2BfsK8PdGuxquuJDRnCmaEr5H71NZED2LV,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/92208933710796125770590251699325730336243064425460091178260788340701093768779
reads tokenURI directly,Gray Matter,Faunette by Auriea Harvey,527a291d-49f5-4ddc-81f6-0331f9e08be9,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,faunette-by-auriea-harvey,103670424291181108903021494306982394267978572499721974093211453159646661892321,https://ipfs.bitmark.com/ipfs/QmTXYFEdUwo2JjLSHH5MrUb7aF7n6H3WVr4oBvK7KkPdTc,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/103670424291181108903021494306982394267978572499721974093211453159646661892321
reads tokenURI directly,Gray Matter,Gray Matter by Auriea Harvey,8323eb9a-b406-4fbc-8550-fcd12213440a,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,gray-matter-by-auriea-harvey,83546164136789563436808252890115554093142535498547881756265405968490982747232,https://ipfs.bitmark.com/ipfs/QmXtjm2872oKsWj2HDQPAYAp4QtJasgkon3o7isGXkhPJo,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/83546164136789563436808252890115554093142535498547881756265405968490982747232
reads tokenURI directly,Gray Matter,Gray Matter: Material/Immaterial by Auriea Harvey,7ad7ee07-883a-4989-a087-e3b03fd4a69d,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,gray-matter-material-immaterial-by-auriea-harvey,57926226797054930816703082712960451066245365004697088168355518074723893138587,https://ipfs.bitmark.com/ipfs/QmQwBEtzn2qzM5TeFX1CnmqLAzwgJidSASL8ikJsiCYVNS,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/57926226797054930816703082712960451066245365004697088168355518074723893138587
reads tokenURI directly,Gray Matter,Haristory by Auriea Harvey,cc86cf63-6b79-4bba-9613-e362851cbbdc,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,haristory-by-auriea-harvey,67884599743201988766725462649025530234665379733525547672892980733959710599814,https://ipfs.bitmark.com/ipfs/QmYq2gHFeLQGNEtt3Avu17RrnvFKrxNBDitk7sTDBAgZkH,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/67884599743201988766725462649025530234665379733525547672892980733959710599814
reads tokenURI directly,Gray Matter,Messenger (fragment) by Auriea Harvey,d90151ff-0159-4973-a7a6-724b04c01547,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,messenger-fragment-by-auriea-harvey,38691948804591133143284137495105900800364423599931822770633671069054284343615,https://ipfs.bitmark.com/ipfs/QmSfYm7X6dRTFtr4rSnW5ciNcJ95QjmmDUpLGwKXUSt2R6,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/38691948804591133143284137495105900800364423599931822770633671069054284343615
reads tokenURI directly,Gray Matter,Mumble by Auriea Harvey,5d67190d-28d7-493c-85c8-563c32de44ff,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,mumble-by-auriea-harvey,26784186576786734221113338868184730699905253695798607540572045023095617009768,https://ipfs.bitmark.com/ipfs/QmUsKiG8fJnqXfJAUXwSu7TVdPxvH4HGJfr3VbGaQhyYs1,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/26784186576786734221113338868184730699905253695798607540572045023095617009768
reads tokenURI directly,Gray Matter,The Hand-Heart Problem by Auriea Harvey,f15bce66-da54-4f05-bc29-7ef15202b0c3,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,the-hand-heart-problem-by-auriea-harvey,34718018818869922919370887279228907780982832976222422378720431113664518558578,https://ipfs.bitmark.com/ipfs/QmUePV2QqNTK3V2XLx4KzamSotg13EQzgfnEZBg7QduuZD,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/34718018818869922919370887279228907780982832976222422378720431113664518558578
reads tokenURI directly,Gray Matter,White Rest by Auriea Harvey,7f70faea-dc2a-4613-b758-b53b9bd6d00d,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,white-rest-by-auriea-harvey,101018397861100865329114328924892815187623142272647927988588693624037353186253,https://ipfs.bitmark.com/ipfs/Qmac2AmHjWeL67nH8VXwBxSMJRsFfdWE5CXsobaprvXGAq,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/101018397861100865329114328924892815187623142272647927988588693624037353186253
reads tokenURI directly,Gray Matter,ba-eye by Auriea Harvey,9c797f06-41e2-4aa4-abfe-489485bea17e,0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5,ba-eye-by-auriea-harvey,104398116994341825170426578498298630082738464392540213104738174707054719211556,https://ipfs.bitmark.com/ipfs/Qmc7wbm2vdKsB1sB6snDeJfVR3RJvg5Xp131druDkyqWZe,https://feralfile.com/api/contracts/0x6e82e4B398Ca4137007ba69ddD6FF699334d13b5/tokens/104398116994341825170426578498298630082738464392540213104738174707054719211556
reads tokenURI directly,I KNOW – On the aesthetic of truth,A Picture Can’t Take Me by Cibelle Cavalli Bastos,47f31603-9721-403b-94b5-d24ab9fb8256,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,a-picture-cant-take-me-by-cibelle-cavalli-bastos,64266352369867287468072324394878417699389728539781080180641140451133269799530,https://ipfs.bitmark.com/ipfs/QmXgJuXYXaaH9tk3DBHi5Tcg4SDx1MnvmHDajBjHAtxvBt,https://feralfile.com/api/contracts/0xE46A41b840176b62983FC71162dc9faEAC4D9bcB/tokens/64266352369867287468072324394878417699389728539781080180641140451133269799530
reads tokenURI directly,I KNOW – On the aesthetic of truth,A Picture Can’t Take My Elan Vital by Cibelle Cavalli Bastos,c6befe2e-1934-40ce-958c-2011e425c511,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,a-picture-cant-take-my-elan-vital-by-cibelle-caval,4747622386996134347530103051137512757478489873315040866696710228902591236949,https://ipfs.bitmark.com/ipfs/QmZ9ALpFJYDpHhKuBqWSe5V42zd35UGkVzR16r84A9XX7A,https://feralfile.com/api/contracts/0xE46A41b840176b62983FC71162dc9faEAC4D9bcB/tokens/4747622386996134347530103051137512757478489873315040866696710228902591236949
reads tokenURI directly,I KNOW – On the aesthetic of truth,Perfectionism is a weakness by Claudia Hart,3715c273-d19e-445f-ae02-61876334f1a7,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,perfectionism-is-a-weakness-by-claudia-hart,55660547781039109394205850530512155734259629331182394149210777298302840103678,https://ipfs.bitmark.com/ipfs/QmbrTS4Fvh3kknSbtcHceH6ZQZmt921wUUFWXSbFEfQqL6,https://feralfile.com/api/contracts/0xE46A41b840176b62983FC71162dc9faEAC4D9bcB/tokens/55660547781039109394205850530512155734259629331182394149210777298302840103678
reads tokenURI directly,I KNOW – On the aesthetic of truth,"Prophecy, nullification algorithm, shaman, conspiracy by aaajiao",bc82d0fb-eede-4947-aa97-fe085f46f0b4,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,prophecy-nullification-algorithm-shaman-conspiracy,78437930858508382358350445319245577989271984900771702036328894579070742980994,https://ipfs.bitmark.com/ipfs/QmTGLB7nbcA5vBtB45fVXrUFauQoucoaV3qir5mapPktBN,https://feralfile.com/api/contracts/0xE46A41b840176b62983FC71162dc9faEAC4D9bcB/tokens/78437930858508382358350445319245577989271984900771702036328894579070742980994
reads tokenURI directly,I KNOW – On the aesthetic of truth,"Turandot 2070, Lovers I  by AES+F",9798c1fd-ccf2-4e2e-be26-fe146a398c85,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,turandot-2070-lovers-i-by-aes-f,13813618189176598346629425236645922063897053897097139878520767662417600093156,https://ipfs.bitmark.com/ipfs/QmbPTy1uPKK5PreXrbDvvrNBCujs9SXbGmnZxyjaucz8HB,https://feralfile.com/api/contracts/0xE46A41b840176b62983FC71162dc9faEAC4D9bcB/tokens/13813618189176598346629425236645922063897053897097139878520767662417600093156
reads tokenURI directly,I KNOW – On the aesthetic of truth,"Turandot 2070, Lynx Avatar by AES+F",d78f0375-3173-4a51-a52e-a211b79acf88,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,turandot-2070-lynx-avatar-by-aes-f,80776473799518410764992022966159669685505126635997815336491014110275297962831,https://ipfs.bitmark.com/ipfs/QmWXF95NYQbxBZJDVSHC6ZpHfKiP5pRuVRUWf3K37i59dk,https://feralfile.com/api/contracts/0xE46A41b840176b62983FC71162dc9faEAC4D9bcB/tokens/80776473799518410764992022966159669685505126635997815336491014110275297962831
reads tokenURI directly,I KNOW – On the aesthetic of truth,Yehwan Song Artwork 1 by Yehwan Song,b5621c75-70f9-430f-852e-9d8fd9318917,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,yehwan-song-artwork-1-by-yehwan-song,58987192466841004628201111767945836073083865759174394385352028392528079468137,https://ipfs.bitmark.com/ipfs/QmZCHEwy8AERdaGAShcxxX1amZC3r1SB1bwyHUJ6V8CLqN,https://feralfile.com/api/contracts/0xE46A41b840176b62983FC71162dc9faEAC4D9bcB/tokens/58987192466841004628201111767945836073083865759174394385352028392528079468137
reads tokenURI directly,I KNOW – On the aesthetic of truth,Yehwan Song Artwork 2 by Yehwan Song,5d391c2a-8e9e-47ea-ac7d-79ff203e3095,0xE46A41b840176b62983FC71162dc9faEAC4D9bcB,yehwan-song-artwork-2-by-yehwan-song,61029430091907876109464895555898745746405742165657134445147979806674543220539,https://ipfs.bitmark.com/ipfs/QmajZoeYnS1PybmgTZFN2pp5i435DCQyZRdcFzxR3zf3pP,https://feralfile.com/api/contracts/0xE46A41b840176b62983FC71162dc9faEAC4D9bcB/tokens/61029430091907876109464895555898745746405742165657134445147979806674543220539
reads tokenURI directly,In Medias Res,Waabanishimo: Miigaazh (She Dances Till Daylight: Fight) by Eve-Lauryn LaFountain,1ce507c4-7007-4dbb-a32c-46dfa9c8e70a,0x835dF7CC88D8BC51FCbb6a7FDED0BBE1ec020273,waabanishimo-miigaazh-she-dances-till-daylight-fig,2517582246254990625947327841552489136603713472,https://ipfs.io/ipfs/QmS4e7BCjRo9RwLqwi4dd9ayjNcDWFm1z6xKGb4HhJJWbX/2517582246254990625947327841552489136603713472,https://feralfile.com/api/contracts/0x835dF7CC88D8BC51FCbb6a7FDED0BBE1ec020273/tokens/2517582246254990625947327841552489136603713472
reads tokenURI directly,In/Visible,Blonde Braids Study II by Minne Atairu,94f4a7aa-833f-44fd-8047-101faee9cb4d,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,blonde-braids-study-ii-by-minne-atairu,109698176792784266872728233504908651038149947468500265031716790231580826261464,https://ipfs.bitmark.com/ipfs/QmWemdYj2VhFKNVh7M72rsBe79Xq7N898R4pwj3Ui1QL9E,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/109698176792784266872728233504908651038149947468500265031716790231580826261464
reads tokenURI directly,In/Visible,Chez Jo by Linda Dounia,0fc999f8-144b-48c9-99e1-b1b6968cc29f,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,chez-jo-by-linda-dounia,59971026109497267027609616096128511975038723997719105847508979105447529198746,https://ipfs.bitmark.com/ipfs/QmZYEn4iMHffDi7Un7RWMnj1E3xMS7u19n2xDM14qcY8Jq,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/59971026109497267027609616096128511975038723997719105847508979105447529198746
reads tokenURI directly,In/Visible,Cities and spaceships by Rayan Elnayal,5810d154-74d0-4933-9073-554beaae1baf,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,cities-and-spaceships-by-rayan-elnayal,57384734679901811201602120957931683334753168221948391540287630564586523555039,https://ipfs.bitmark.com/ipfs/Qmb4ZhqMyQ8CowXX9pRJ5wkbF2Jc14KzbQqGnDSrsrfhJo,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/57384734679901811201602120957931683334753168221948391540287630564586523555039
reads tokenURI directly,In/Visible,Confetti by Nygilia,3984aa55-0f95-4d0c-a612-bec090616795,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,confetti-by-nygilia,40505119897120289649982421004897350543529922520962892390724549961287068683614,https://ipfs.bitmark.com/ipfs/QmbxmQhppYgjDE3ZD3as5mRb4fcNKqtnJ264LMnS88eJHm,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/40505119897120289649982421004897350543529922520962892390724549961287068683614
reads tokenURI directly,In/Visible,PERCEIVED by Serwah Attafuah,49766925-db57-4be6-956d-af5aaa26cda5,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,perceived-by-serwah-attafuah,20922346685702097407814670893132207920345695821965431989108645703704720435964,https://ipfs.bitmark.com/ipfs/Qmahex6C2fnyho3pPPnhqjsXqF3BzyqzWK9XCsQQrmHpwj,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/20922346685702097407814670893132207920345695821965431989108645703704720435964
reads tokenURI directly,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,planet-hibiscus-by-adaeze-okaro,16029506436312029507526350811102137877956690988659806644464081639703449528567,https://ipfs.bitmark.com/ipfs/QmTHmDu7HUrHLC7pakyf9NhLz2aRPaXfFbcepPaDSqnmUN,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/16029506436312029507526350811102137877956690988659806644464081639703449528567
reads tokenURI directly,In/Visible,Proof of Spirit — Act II by AFROSCOPE,29c87f89-fd35-4294-8e26-3cdc022d00c6,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,proof-of-spirit-act-ii-by-afroscope,46956077935019752956995614263019979076385931973876624253548542884421448021615,https://ipfs.bitmark.com/ipfs/QmQsMDsuixcHGWcuGGtC8wPyQGp1d1pKYmj14dtgkwB3Y1,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/46956077935019752956995614263019979076385931973876624253548542884421448021615
reads tokenURI directly,In/Visible,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,summer-edition-by-zoe-osborne,42036605891075329977057977423028706327114396180315500528601247846752621319224,https://ipfs.bitmark.com/ipfs/QmP3pQXYxDpcNUN7vsyB2ja4FEvmbF7W7rJGYq1axBfb4A,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/42036605891075329977057977423028706327114396180315500528601247846752621319224
reads tokenURI directly,In/Visible,The Idunnos by Jah.,54adc6ea-44e7-4ba2-b9d0-a5f834f40d50,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,the-idunnos-by-jah,77625808836052132697527391303384960596079586883302903876353296255556009151288,https://ipfs.bitmark.com/ipfs/QmR7ZS75MTB94QuABac1ktGYVwr4v4L5V5MZLfk9QGUGN8,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/77625808836052132697527391303384960596079586883302903876353296255556009151288
reads tokenURI directly,In/Visible,UNTITLED by Arclight,0b221b59-2dfd-415e-9db7-0d580cb0c0da,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,untitled-by-arclight,87549561048717905035922099205616963976986697172555076855607354064780017479014,https://ipfs.bitmark.com/ipfs/QmUCfeteFpsdK8eAE92AwQqsTUQCvrYRdsJwhs5ooLysrn,https://feralfile.com/api/contracts/0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee/tokens/87549561048717905035922099205616963976986697172555076855607354064780017479014
reads tokenURI directly,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,infinite-entropy-by-rafael-rozendaal,82833902095837532502743339324974578109576942960407542010178306350547470299302,https://ipfs.bitmark.com/ipfs/QmfCP9F9tLY725eG6UhMhwof8eiD7DVRFGgadbRDaWU6cY/metadata.json,https://feralfile.com/api/contracts/0x0A5c44da5F71B884c16A195CeC304F47ac0233CF/tokens/82833902095837532502743339324974578109576942960407542010178306350547470299302
reads tokenURI directly,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,infinite-entropy-by-rafael-rozendaal,80873606583012552094828631365804039101764623163508961614117094688229438116765,https://ipfs.bitmark.com/ipfs/QmW6UTTyXFUscyoWtKYGioW4Qq94JvgHqyeoy67TPKo2nA/metadata.json,https://feralfile.com/api/contracts/0x0A5c44da5F71B884c16A195CeC304F47ac0233CF/tokens/80873606583012552094828631365804039101764623163508961614117094688229438116765
reads tokenURI directly,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,infinite-entropy-by-rafael-rozendaal,77837256269103713722031479764155817512429123826666795182240064561368205491680,https://ipfs.bitmark.com/ipfs/QmTBaF7uoWSEGjCA4M8cQ2NF3NbpwRdm51uFq7D5uKr4Kg/metadata.json,https://feralfile.com/api/contracts/0x0A5c44da5F71B884c16A195CeC304F47ac0233CF/tokens/77837256269103713722031479764155817512429123826666795182240064561368205491680
reads tokenURI directly,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,infinite-entropy-by-rafael-rozendaal,78802201715239772403650903435731202702932143727737886986039066792154804561256,https://ipfs.bitmark.com/ipfs/QmV2QGH1i6QDwhbenqF6qUbC5X3nj38HXuDBBcttK1z6Tp/metadata.json,https://feralfile.com/api/contracts/0x0A5c44da5F71B884c16A195CeC304F47ac0233CF/tokens/78802201715239772403650903435731202702932143727737886986039066792154804561256
reads tokenURI directly,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,infinite-entropy-by-rafael-rozendaal,27804310658862194628130446355476079614363841963043044947411206069758096659326,https://ipfs.bitmark.com/ipfs/QmcMALZzJZVw4x8ZwY4TYDxCPT6BMvkdYCxZGGaC4P5qBy/metadata.json,https://feralfile.com/api/contracts/0x0A5c44da5F71B884c16A195CeC304F47ac0233CF/tokens/27804310658862194628130446355476079614363841963043044947411206069758096659326
reads tokenURI directly,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,infinite-entropy-by-rafael-rozendaal,26659148232774163787642208418883770997794245462506354088137640072544072163828,https://ipfs.bitmark.com/ipfs/QmU62qGicMU2itpBMopDE1hp94drvJXuZWYpWq8L6gJqhq/metadata.json,https://feralfile.com/api/contracts/0x0A5c44da5F71B884c16A195CeC304F47ac0233CF/tokens/26659148232774163787642208418883770997794245462506354088137640072544072163828
reads tokenURI directly,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,infinite-entropy-by-rafael-rozendaal,55861989739187960215136136703619702158229932998201582286228944845009418350282,https://ipfs.bitmark.com/ipfs/QmNcyWdBwj9Gjv9F2qWMfV5ZqDgD1iHQbeJmoaTD19scoc/metadata.json,https://feralfile.com/api/contracts/0x0A5c44da5F71B884c16A195CeC304F47ac0233CF/tokens/55861989739187960215136136703619702158229932998201582286228944845009418350282
reads tokenURI directly,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,infinite-entropy-by-rafael-rozendaal,21067873574976294185535690840982352517173866994219361188766956749967822402154,https://ipfs.bitmark.com/ipfs/QmcQj4jKb2d1qANnLfEpBRqMpGMCf4Njb7wD3BNwku1KLq/metadata.json,https://feralfile.com/api/contracts/0x0A5c44da5F71B884c16A195CeC304F47ac0233CF/tokens/21067873574976294185535690840982352517173866994219361188766956749967822402154
reads tokenURI directly,Material Wonderland,Material World Knight by Lu Yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,0x8f30722dd16BD63cF2665C383c1aEf5e307B0046,material-world-knight-by-lu-yang,30557345746184669595663040401756320711447993718270973898970391747135121472976,https://ipfs.bitmark.com/ipfs/QmQz1Ucyx7rpmb8asYcUEtrU4qjEj7Lgysgio1PTz9JySi,https://feralfile.com/api/contracts/0x8f30722dd16BD63cF2665C383c1aEf5e307B0046/tokens/30557345746184669595663040401756320711447993718270973898970391747135121472976
reads tokenURI directly,Material Wonderland,Material World Knight by Lu Yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,0x8f30722dd16BD63cF2665C383c1aEf5e307B0046,material-world-knight-by-lu-yang,2492964552115222111455723893464644415786209733158740338236313478633292903956,https://ipfs.bitmark.com/ipfs/QmYUMRvv5kdrPgsc6URSKioQuVuhj74Z6HQNQ4c5r4PpL7,https://feralfile.com/api/contracts/0x8f30722dd16BD63cF2665C383c1aEf5e307B0046/tokens/2492964552115222111455723893464644415786209733158740338236313478633292903956
reads tokenURI directly,Material Wonderland,Material World Knight by Lu Yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,0x8f30722dd16BD63cF2665C383c1aEf5e307B0046,material-world-knight-by-lu-yang,37405486248744233930716135614171504735129073536868819020061938488135423751467,https://ipfs.bitmark.com/ipfs/QmPQMdp54tqe4Ppq2Xih8r3BmWTULg5dmDm73Gb3omaU8e,https://feralfile.com/api/contracts/0x8f30722dd16BD63cF2665C383c1aEf5e307B0046/tokens/37405486248744233930716135614171504735129073536868819020061938488135423751467
