verdict,exhibition,collection_name_expected,collection_uuid_expected,series_id,contract,token_id,http,latency_s,problem,collection_name,collection_uuid,name,image,animation_url
Decentralized,In/Visible,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,ddb59010-2a33-4f5c-9559-58e30b281704,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,42036605891075329977057977423028706327114396180315500528601247846752621319179,200,0.47,,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,Summer Edition AE,https://ipfs.feralfile.com/ipfs/QmcSiHCewFjmJeG3LNpkLZzBw1eSPoqzaQ1qTz2DZgQtPL?,
Decentralized,In/Visible,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,ddb59010-2a33-4f5c-9559-58e30b281704,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,42036605891075329977057977423028706327114396180315500528601247846752621319183,200,0.45,,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,Summer Edition AE,https://ipfs.feralfile.com/ipfs/QmaD5NHckGhE5jApojKgMxWPtm8tNCXXtiaodiXAqkjAKP?,
Decentralized,In/Visible,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,ddb59010-2a33-4f5c-9559-58e30b281704,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,42036605891075329977057977423028706327114396180315500528601247846752621319187,200,0.45,,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,Summer Edition #3,https://ipfs.feralfile.com/ipfs/QmTJqSdJPmWLkJcjXqJPSHcvJyKt3kpUc8J551Z7sDw9nB?,
Decentralized,In/Visible,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,ddb59010-2a33-4f5c-9559-58e30b281704,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,42036605891075329977057977423028706327114396180315500528601247846752621319191,200,0.45,,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,Summer Edition #7,https://ipfs.feralfile.com/ipfs/QmUmLrkVshifcdcpir5Zq1AAtgUh8GTwH21KieVnzcXLfY?,
Decentralized,In/Visible,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,ddb59010-2a33-4f5c-9559-58e30b281704,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,42036605891075329977057977423028706327114396180315500528601247846752621319195,200,0.47,,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,Summer Edition #11,https://ipfs.feralfile.com/ipfs/Qmbc8xVW4vudtshhDujQRtBSiTz1paGbT3cTQ9J4Umpuqu?,
Decentralized,In/Visible,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,ddb59010-2a33-4f5c-9559-58e30b281704,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,42036605891075329977057977423028706327114396180315500528601247846752621319199,200,0.45,,Summer Edition by Zoe Osborne,ddb59010-2a33-4f5c-9559-58e30b281704,Summer Edition #15,https://ipfs.feralfile.com/ipfs/QmXxPokEjw4HmK2KVzuPxVGnHTFyz5g3cDLWrXDP69ShTF?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528567,200,0.45,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus #40,https://ipfs.feralfile.com/ipfs/QmaJy46Nm2vT2jw1XvVLVzHsCBsm9LXtiyFvDiynVPUMjL?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528571,200,0.44,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus #44,https://ipfs.feralfile.com/ipfs/QmWZsPpBgADRtjxkq1M54tUJMexdLxibSr3Sc8nj8T6sNQ?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528575,200,0.45,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus #48,https://ipfs.feralfile.com/ipfs/QmQuF1jpCa1oQqmxoZNNUhxxyS8LhZ4wPQTzadjJJHzcap?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528518,200,0.46,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus AE,https://ipfs.feralfile.com/ipfs/QmTF1m6U7KdNLFEddWK3uQxGHMw6cXcU5S56e9DXoQFQcu?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528522,200,0.44,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus AE,https://ipfs.feralfile.com/ipfs/QmSs622RDywdd96MXfgy4L365Jb2LdVjA7qSF6QtjrGEfh?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528526,200,0.45,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus AE,https://ipfs.feralfile.com/ipfs/QmS44T3zji2ekUWP4avaW3qszTG6zVK7r4Z3K763zMzgYv?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528530,200,0.49,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus #3,https://ipfs.feralfile.com/ipfs/QmeCqraWsqqBHZFWxHqVhTa8P6r11sLYNsWnCTeNX9x39L?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528534,200,0.46,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus #7,https://ipfs.feralfile.com/ipfs/QmPVryXKmGXZsMAUU5BAddwtcwXmiarockLqYWosuq3pqA?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528538,200,0.46,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus #11,https://ipfs.feralfile.com/ipfs/QmV2iboVivN1HVDuoyJyqETFEVMthS3VtedYLsfKCLKPKU?,
Decentralized,In/Visible,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,de8b2c0b-e057-46b9-9650-a6455066bd5a,0xfD9FdFAC71Bbc7DD5C7176644De7Fbfd1A6825ee,16029506436312029507526350811102137877956690988659806644464081639703449528542,200,0.45,,Planet Hibiscus by Adaeze Okaro,de8b2c0b-e057-46b9-9650-a6455066bd5a,Planet Hibiscus #15,https://ipfs.feralfile.com/ipfs/QmZNVLrzCimd77H5FMduvHU7KYeH51p1eYJ7QZzBuowWus?,
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,11b4449b-e435-4737-bd14-81cd3366ac89,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,11853453751090959671312000797032361782895431600033878255608787696727826569744,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 10 ,https://ipfs.feralfile.com/ipfs/QmbXr6etpZgLdLnVLxFUEB8fKRXNQrtTmpmE6NcyrVNXsK?,https://ipfs.feralfile.com/ipfs/Qmeg2NRTk9R2fTUmWnxqmjS4zXjYdYYrL4DaGbdrTxL8VF?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,17b11372-d1b1-405a-8b54-13b3e1a0738e,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,3600379894897785441890175511807893754450730869030016812905817072879542671856,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 25 ,https://ipfs.feralfile.com/ipfs/QmXFHk8XA4JBmTEwPoZtApcFtLvRDnPfxjhgzZoU8acjzf?,https://ipfs.feralfile.com/ipfs/QmXUdWRVnShSvAixXPE5c5Vf81FKGonMDGdBUv2Fvcs3sZ?edition_number=1&blockchain=bitmark
Decentralized,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,1b6bd73c-b612-4c24-a837-e5afe08616f7,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,21067873574976294185535690840982352517173866994219361188766956749967822402154,200,0.59,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 8 ,https://ipfs.feralfile.com/ipfs/QmWieoadrqqo5SGCWKQGe6G4mhNve6QHkJ3Ee9RqgkKjuu?,https://ipfs.feralfile.com/ipfs/QmQAjsz7q3TDBodp6hQkM84UaqwM82L9yodw5csxEWXzNV?edition_number=1&blockchain=bitmark
Decentralized,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,1fdd923d-91f0-4b28-a51a-8d01da7cc562,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,82833902095837532502743339324974578109576942960407542010178306350547470299302,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 14 ,https://ipfs.feralfile.com/ipfs/QmaarA3kcDoaEtnUjYWFGfBEAjGUg5cCfqeqEc8s52QMVf?,https://ipfs.feralfile.com/ipfs/QmSabPi61EWM3uNkDZyQj84yJwqVv6yGDxMoJun6cSQ6FQ?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,23d93636-48be-42be-8b9c-59083b481079,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,35734477414191267536182241740263814124031024446329880450548076200218345681267,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 4 ,https://ipfs.feralfile.com/ipfs/QmcwB4HfH5UMpHh7VYnuZisrDZ6zn2CVYQDLUJ8KQX2YLC?,https://ipfs.feralfile.com/ipfs/QmSFZ42ehcixLFMQRCRwRvFXFLqCUGs9BXiShhZMjtGPzw?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,2e68b1a3-6370-4ad5-af12-153de80637eb,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,100259033651638840688415246311962179533043394327511689573082289244072844454040,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 13 ,https://ipfs.feralfile.com/ipfs/QmWjiLihiWMdQuYyGFcJqnkV86LE8qYYfjACuCe3y5jKPE?,https://ipfs.feralfile.com/ipfs/Qmbxm1m5f6sHS1F1Mq6JPXvXGssYfvsjXmH4gYRTkHbGPe?edition_number=1&blockchain=bitmark
Decentralized,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,30780351-fa82-47f1-9a2d-7d331f460995,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,27804310658862194628130446355476079614363841963043044947411206069758096659326,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 20 ,https://ipfs.feralfile.com/ipfs/QmQth3XA5Zs1UsZMSFwDryDA2eXj3MnMhQcPtgfgE2sHWP?,https://ipfs.feralfile.com/ipfs/QmfRgPbeMwETWpE7jxfkeKNqo69KmWjaiztc6DnGzkzBPe?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,34f52c05-cde0-4dee-880b-df96eebf37be,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,17873001452543386695883496786953153816036152459857767890440812893061390884781,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 23 ,https://ipfs.feralfile.com/ipfs/QmSebLxAEA27Di1Y46HyyPcaPpqfZw6mVMWie3NptQzHFH?,https://ipfs.feralfile.com/ipfs/QmcnW827n5nrtHtJkfqjCguayYZjmMCuW2DFNwHgYjUZcf?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,37e6066c-9997-4939-ac9a-e92685e71cf6,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,22771107291080455747174181672465688559893222727372222944131169711608991463754,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 19 ,https://ipfs.feralfile.com/ipfs/QmQtdWnRuCfcjzfviMXpzxgYU1ZYWiRnqXeMdj5zQEUKRh?,https://ipfs.feralfile.com/ipfs/QmaetsCAmd5ekqXH7vtcwLfCApjar3E2MtS2fBSc7q92Gu?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,3aca483a-59b7-4839-b66e-74d5e75c4735,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,26777294115911794943872678479575265637406102913803209848320883791959191358224,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 11 ,https://ipfs.feralfile.com/ipfs/QmPUkUBy9ut7avfrh3Mtipi3Nt4HZfCVaDSLzTsWmCPX3x?,https://ipfs.feralfile.com/ipfs/QmYeJeS2EXg8Zv18Qfdh4xss71nWHxR8K5DEH84WPErKPc?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,43f6164c-d901-4e87-815a-c6689d05b48f,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,1763616891931023837042453769144482006254932093168986980699649370227086293946,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 5 ,https://ipfs.feralfile.com/ipfs/QmRnEK8XG9i4eN4Kz6weGvkjqe2zfXfe9kPGyViGa2v7qF?,https://ipfs.feralfile.com/ipfs/QmPoWQDCJLSnpUwy27vE1fJgNk9GXtpteXox1HSNsxXCbA?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,47ab1047-708d-4f36-b5de-68e5995e175f,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,21827525339015493852879098446115618810266725129353170517195385021115583630648,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 15 ,https://ipfs.feralfile.com/ipfs/QmRRyWiSsac3dzW74gFi1m58TzGim4ovyvdGpLU8H2oNgj?,https://ipfs.feralfile.com/ipfs/QmXVWfoqSmkXpx2hmtL1DSAQQzPKNAiZ9fV6mFCXZrZULN?edition_number=1&blockchain=bitmark
Decentralized,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,4ac90d22-2b94-4dad-8685-3df950746010,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,55861989739187960215136136703619702158229932998201582286228944845009418350282,200,0.61,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 7 ,https://ipfs.feralfile.com/ipfs/Qmf6HGEozhBiLFepC5rAKN5cLZBRMCT4XbfKGv26qtHEn6?,https://ipfs.feralfile.com/ipfs/QmcVyid7mStyaZMnYBow6WwEAb3hbZSDGgzLifZmCUvGr6?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,6dde453e-259f-49b7-b5db-02c7a41d049b,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,103477453257555427386413623329468338494139360419570205787103098657772417578369,200,0.61,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 21 ,https://ipfs.feralfile.com/ipfs/QmbQ5fn6LMdGcPxtnVNWRmyvuWmtPmjc1auKcLsLEaapWJ?,https://ipfs.feralfile.com/ipfs/QmYjnBZ3YQbhtL9iuWu4DMzoFU8CQ4CMNQXeUbLsumrR9T?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,87eafff7-a8c6-4d3f-bc51-3e23bc745125,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,86169228976179627066030249859924298435682583862228694534446344658158027085387,200,0.61,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 1 ,https://ipfs.feralfile.com/ipfs/QmYvuw6kmEFVyAAkT7azhKYmQUWbAfnddwR1sEHmBGurJY?,https://ipfs.feralfile.com/ipfs/QmYFg4kbH5DMveYtcPAsZ7qxfM4h7WjcRsCBqnAqKfff87?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,8fc2a19f-4393-4fa4-aee0-91c365232cef,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,826926332651362942322512888064699544900818606713106726950616943073530830193,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 12 ,https://ipfs.feralfile.com/ipfs/QmXKiXQUkx8TTeecyK5kiEagvZFCkDBx5yKCG9yBSCQpwX?,https://ipfs.feralfile.com/ipfs/QmbAS9t8gXtdeiVGGrbmPvfH7MMg7eEjngsK2Y22boria1?edition_number=1&blockchain=bitmark
Decentralized,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,b4a46d9c-fa16-4a2c-a11d-03b49d5b1e63,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,77837256269103713722031479764155817512429123826666795182240064561368205491680,200,0.59,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 17 ,https://ipfs.feralfile.com/ipfs/QmaHqmUP7xbJDN2YNC8SSoSLBzYz2BVTJDadtzpqA3hXch?,https://ipfs.feralfile.com/ipfs/QmWjPtFNtmJg5EspcfveQT8fbzR8MV2gz9yCjVnHyo7TNn?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,cf44b110-3b40-471a-8415-c805c80baae9,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,51405502197975593020006428012979698169421745577070862472572939978086684899049,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 9 ,https://ipfs.feralfile.com/ipfs/QmQ9WbbxHiFQzEvEh59nKoX6vgXB6NAdedntcu9mLqYL6q?,https://ipfs.feralfile.com/ipfs/QmR7abVzUwSN3gnzuStxdPRxpigHopAJ1wGGofF2r2mph9?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,df6a7f8d-effe-4b0f-99e0-62a5924e5ee6,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,61626451917981075964144752202971575062412728116712793624101268021305155848410,200,0.61,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 24 ,https://ipfs.feralfile.com/ipfs/QmNW9ZFRbLsQXTSo14WyN3UxPqwmeSXc5arQpyGPsWUE3u?,https://ipfs.feralfile.com/ipfs/QmRcaegk73Jg1J4LhKeXW8K5ATjLTW5WsFajnAW5jLpYSZ?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,ed25109e-3e36-429d-aafd-a9cd12f854fb,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,42548676928814898295310508924935752434654792129753083415050785322793230237933,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 3 ,https://ipfs.feralfile.com/ipfs/QmRM64L9bdj2F3YRjP1vMNhnfd9Jvki37jFCs98Pcn34Uh?,https://ipfs.feralfile.com/ipfs/Qmbj2uzNbaMiEYTtKCm2LenVjTRrxQ1cpFUBzEcUyQ7Qtm?edition_number=1&blockchain=bitmark
Delisted,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,ee826cf5-9273-4b58-850c-0615668d9e2d,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,51517200951363190976476841985696264911236621803303093126297032304284847774058,200,0.59,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 22 ,https://ipfs.feralfile.com/ipfs/QmUgpCGt3LvSS7chiQMzuSz9Je5eJUwwLzbPqBSnHH8qrc?,https://ipfs.feralfile.com/ipfs/QmYRBDfEDt7ENG3q584pagQnSV3A1S4yBxW9wxXZ6p3xiL?edition_number=1&blockchain=bitmark
Decentralized,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,f0750b82-282e-4eed-bdba-c4fb023fb684,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,80873606583012552094828631365804039101764623163508961614117094688229438116765,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 16 ,https://ipfs.feralfile.com/ipfs/QmY5wUqsFs6Fj8LPckfd2u7PzaLnCoirt6gFQV4PfdqnD1?,https://ipfs.feralfile.com/ipfs/QmZdbgEpb8XyTJYvVajUb36zSvnGNZAiV9pYpQm1yuq9S9?edition_number=1&blockchain=bitmark
Decentralized,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,f97bf0da-0630-4847-952a-902060b8081c,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,26659148232774163787642208418883770997794245462506354088137640072544072163828,200,0.59,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 6 ,https://ipfs.feralfile.com/ipfs/QmWhMmpv34BJAPxB1VvXKBi8Js5BF5oaCBm7vzCAzzv6fs?,https://ipfs.feralfile.com/ipfs/QmVX4yDL9QN8sFAK5o2x38xLavZisy3Y6ErvdRry3vhanE?edition_number=1&blockchain=bitmark
Decentralized,Infinite Entropy,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,fe324a25-a5b3-4b17-bae4-8d4109f01fe7,0x0A5c44da5F71B884c16A195CeC304F47ac0233CF,78802201715239772403650903435731202702932143727737886986039066792154804561256,200,0.6,,Infinite Entropy by Rafaël Rozendaal,71513905-f7b2-4ac1-b617-0d41123b3639,Infinite Entropy 18 ,https://ipfs.feralfile.com/ipfs/QmRF7NPLjgpE3mw89rqjWpAJveHwve9XYY1FNKyf7Nh6Kb?,https://ipfs.feralfile.com/ipfs/QmZBc5JFo62SbSxZKxig3GQ3hsbkaqGfYFphq6p8CTSXLn?edition_number=1&blockchain=bitmark
Decentralized,Material Wonderland,Material World Knight by Lu Yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,07f145a0-1131-4366-a422-a6e18999d054,0x8f30722dd16BD63cF2665C383c1aEf5e307B0046,30557345746184669595663040401756320711447993718270973898970391747135121472976,200,0.46,,Material World Knight by Lu Yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,Material World Knight: Bardo Tunnel ,https://cdn.feralfileassets.com/thumbnails/07f145a0-1131-4366-a422-a6e18999d054/1675930104,https://cdn.feralfileassets.com/previews/07f145a0-1131-4366-a422-a6e18999d054/1675930114/preview.mp4
Decentralized,Material Wonderland,Material World Knight by Lu Yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,07f145a0-1131-4366-a422-a6e18999d054,0x8f30722dd16BD63cF2665C383c1aEf5e307B0046,30557345746184669595663040401756320711447993718270973898970391747135121472977,200,0.45,,Material World Knight by Lu Yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,Material World Knight: Bardo Tunnel ,https://cdn.feralfileassets.com/thumbnails/07f145a0-1131-4366-a422-a6e18999d054/1675930104,https://cdn.feralfileassets.com/previews/07f145a0-1131-4366-a422-a6e18999d054/1675930114/preview.mp4
Decentralized,Material Wonderland,Material World Knight by Lu Yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,412568f3-8e46-4058-baa8-b2d907578f0c,0x8f30722dd16BD63cF2665C383c1aEf5e307B0046,86092054222848149411274226430384902086016540654465058178380214564830543514781,200,0.44,,Material World Knight by Lu Yang,8bf192b1-5fc9-4bca-8156-a2e4c087df06,Material World Knight: Vajra Power ,https://cdn.feralfileassets.com/thumbnails/412568f3-8e46-4058-baa8-b2d907578f0c/1675929742,https://cdn.feralfileassets.com/previews/412568f3-8e46-4058-baa8-b2d907578f0c/1675929748/preview.mp4
