verdict,collection_name,collection_uuid,collection_name_source,collection_uuid_source,os_storage_label,os_token_uri,os_collection_slug,os_collection_name,os_collection_verified,os_collection_owner,os_typename,sample_contract,sample_token_id,sampled_tokens,ff_api_http,ff_api_collection_name,ff_api_collection_uuid,ff_api_matches_derivation,os_original_animation,os_original_image,series_id,series_title,series_slug,artist_alias,exhibition_id,exhibition_title,mint_blockchain,contracts,scanned_at,error
Centralized,Movie on 06-03-22 at 1.00 PM by Molly Soda,fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f,derived:title by artist,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0xadb387798599f5777cd0531c2ecb36007c1d1a51/tokens/323008893006128574654935401748967611007890420556477141289708567210799779636,movie-on-06-03-22-at-1-00-pm-by-molly-soda,Movie on 06-03-22 at 1.00 PM by Molly Soda,true,FeralFile,Item,0xaDB387798599f5777CD0531c2ECb36007C1D1a51,323008893006128574654935401748967611007890420556477141289708567210799779636,1,200,Movie on 06-03-22 at 1.00 PM by Molly Soda,fd2cbf3b-152e-4ed1-b2ae-21f65b2e2d0f,True,https://ipfs.feralfile.com/ipfs/QmeaMhcDbizQ5KfbJGMq2NK6HMAbxE1gBfYyoBa9JtVY8Y?,https://ipfs.feralfile.com/ipfs/QmRxLjvvrbmM6dAVJELtg4fsqPZ5Bw1rG9kR84NaLvvKNQ?,90b82f85-dda3-417b-8af3-7e2d9a8756ba,Movie on 06-03-22 at 1.00 PM,movie-on-06-03-22-at-1-00-pm-gj3,Molly Soda,cd467ddf-6e17-4f5a-b869-25e41b5c0d37,On Screen Presence,bitmark,FeralfileExhibitionV2@0xaDB387798599f5777CD0531c2ECb36007C1D1a51,2026-09-03T09:18:38Z,
Centralized,Rewilded Topography #1  by Wiena Lin,7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb,derived:title by artist,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0xadb387798599f5777cd0531c2ecb36007c1d1a51/tokens/97339798142417990651546655250958447204136795354879494670137097919969032689482,rewilded-topography-1-by-wiena-lin,Rewilded Topography #1  by Wiena Lin,true,FeralFile,Item,0xaDB387798599f5777CD0531c2ECb36007C1D1a51,97339798142417990651546655250958447204136795354879494670137097919969032689482,3,200,Rewilded Topography #1  by Wiena Lin,7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb,True,https://ipfs.feralfile.com/ipfs/QmV6a8NCQDTq1pMddqgMNg9xutBkp7oa2EJTspi5tH7z6C?,https://ipfs.feralfile.com/ipfs/QmUPxh15j9tss7FpUUT5WhLmadA24yVf4qrMe1FbinnW76?,7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb,Rewilded Topography #1 ,rewilded-topography-1-uxw,Wiena Lin,cd467ddf-6e17-4f5a-b869-25e41b5c0d37,On Screen Presence,bitmark,FeralfileExhibitionV2@0xaDB387798599f5777CD0531c2ECb36007C1D1a51,2026-09-03T09:18:19Z,
Centralized,Rewilded Topography #1  by Wiena Lin,7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb,derived:title by artist,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0xadb387798599f5777cd0531c2ecb36007c1d1a51/tokens/65273699543536893274668575396892995279079704414353225613057267396753118787631,rewilded-topography-1-by-wiena-lin,Rewilded Topography #1  by Wiena Lin,true,FeralFile,Item,0xaDB387798599f5777CD0531c2ECb36007C1D1a51,65273699543536893274668575396892995279079704414353225613057267396753118787631,1,200,Rewilded Topography #1  by Wiena Lin,7b77f5d5-fefc-4a77-a40c-e9e8e5f8f9cb,True,https://ipfs.feralfile.com/ipfs/QmRpBudGKv5pLXmG1BZHkE21Z9dg6pcpmUBm59mRozojeC?,https://ipfs.feralfile.com/ipfs/QmQsxKDJsxpFo1BVcE3TxcHKx2Bwdr1fe4j47SKnboQV2c?,d0a3c28f-7e45-4a53-bb8a-ea8677f1da91,Rewilded Topography #1 ,rewilded-topography-1-j58,Wiena Lin,cd467ddf-6e17-4f5a-b869-25e41b5c0d37,On Screen Presence,bitmark,FeralfileExhibitionV2@0xaDB387798599f5777CD0531c2ECb36007C1D1a51,2026-09-03T09:18:32Z,
Centralized,Sketches in Iron by 0xDEAFBEEF,725023bf-1604-4f3b-8e57-100500682b29,derived:title by artist,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0xadb387798599f5777cd0531c2ecb36007c1d1a51/tokens/67033993986025596160049965660026091489034296871524499497586228166286106566910,sketches-in-iron-by-0xdeafbeef,Sketches in Iron by 0xDEAFBEEF,true,FeralFile,Item,0xaDB387798599f5777CD0531c2ECb36007C1D1a51,67033993986025596160049965660026091489034296871524499497586228166286106566910,3,200,Sketches in Iron by 0xDEAFBEEF,725023bf-1604-4f3b-8e57-100500682b29,True,https://ipfs.feralfile.com/ipfs/QmZVFaXpDwvndeomD6spNWRw9JMi74zfcANsVUJqsu3Uoe?,https://ipfs.feralfile.com/ipfs/QmRXsKw7Hpw8TQDe42c78zBgVcbHHWEQdAgsFSJD3EFAPU?,725023bf-1604-4f3b-8e57-100500682b29,Sketches in Iron,sketches-in-iron-5n6,0xDEAFBEEF,cd467ddf-6e17-4f5a-b869-25e41b5c0d37,On Screen Presence,bitmark,FeralfileExhibitionV2@0xaDB387798599f5777CD0531c2ECb36007C1D1a51,2026-09-03T09:18:08Z,
Centralized,Sketches in Iron by 0xDEAFBEEF,725023bf-1604-4f3b-8e57-100500682b29,derived:title by artist,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0xadb387798599f5777cd0531c2ecb36007c1d1a51/tokens/51810762618327284440585296992102066213321412238822184011646144664068171452716,sketches-in-iron-by-0xdeafbeef,Sketches in Iron by 0xDEAFBEEF,true,FeralFile,Item,0xaDB387798599f5777CD0531c2ECb36007C1D1a51,51810762618327284440585296992102066213321412238822184011646144664068171452716,1,200,Sketches in Iron by 0xDEAFBEEF,725023bf-1604-4f3b-8e57-100500682b29,True,,https://ipfs.feralfile.com/ipfs/QmSsZHfEH1rzPbQd4zUR8c7FCsPsJrseMu59xPML1kuD1x?,abf1fd61-b911-402b-9e2e-d7dcf96c4d82,Sketches in Iron,sketches-in-iron-8tq,0xDEAFBEEF,cd467ddf-6e17-4f5a-b869-25e41b5c0d37,On Screen Presence,bitmark,FeralfileExhibitionV2@0xaDB387798599f5777CD0531c2ECb36007C1D1a51,2026-09-03T09:18:25Z,
Centralized,The Interfered Microscopy Plot by Golan Levin,0c3fa80b-712a-4688-b01a-fb904c658b76,derived:title by artist,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0xadb387798599f5777cd0531c2ecb36007c1d1a51/tokens/68289716947622595321016826804075533259584785262104064357370445923624791484059,the-interfered-microscopy-plot-by-golan-levin,The Interfered Microscopy Plot by Golan Levin,true,FeralFile,Item,0xaDB387798599f5777CD0531c2ECb36007C1D1a51,68289716947622595321016826804075533259584785262104064357370445923624791484059,3,200,The Interfered Microscopy Plot by Golan Levin,0c3fa80b-712a-4688-b01a-fb904c658b76,True,https://ipfs.feralfile.com/ipfs/QmeeY7TX8mMvfBV2WyDahUa8U2gVytjzcrFs5qrXchVD7r?,https://ipfs.feralfile.com/ipfs/QmXGVsgvzW7QL28ugzJLr3kBK9GovaJvpNh1HQN4LmxiNm?,0c3fa80b-712a-4688-b01a-fb904c658b76,The Interfered Microscopy Plot,the-interfered-microscopy-plot-dxl,Golan Levin,cd467ddf-6e17-4f5a-b869-25e41b5c0d37,On Screen Presence,bitmark,FeralfileExhibitionV2@0xaDB387798599f5777CD0531c2ECb36007C1D1a51,2026-09-03T09:18:21Z,
Centralized,The Interfered Microscopy Plot by Golan Levin,0c3fa80b-712a-4688-b01a-fb904c658b76,derived:title by artist,explicit:series.metadata.collectionUUID,CENTRALIZED,https://feralfile.com/api/contracts/0xadb387798599f5777cd0531c2ecb36007c1d1a51/tokens/60365463100404720998232274459491086159169278487215612923397773559832780204386,the-interfered-microscopy-plot-by-golan-levin,The Interfered Microscopy Plot by Golan Levin,true,FeralFile,Item,0xaDB387798599f5777CD0531c2ECb36007C1D1a51,60365463100404720998232274459491086159169278487215612923397773559832780204386,1,200,The Interfered Microscopy Plot by Golan Levin,0c3fa80b-712a-4688-b01a-fb904c658b76,True,,https://ipfs.feralfile.com/ipfs/QmRsXj35PjEQdEykp4CDcX6WMaWJh6Cki2UnVXbdaLF9zb?,5440b100-26fe-41b6-b55e-96ff06b5a94a,The Interfered Microscopy Plot,the-interfered-microscopy-plot-p2u,Golan Levin,cd467ddf-6e17-4f5a-b869-25e41b5c0d37,On Screen Presence,bitmark,FeralfileExhibitionV2@0xaDB387798599f5777CD0531c2ECb36007C1D1a51,2026-09-03T09:18:35Z,
Centralized,3 ORBS by Nicolas Sassoon,ebe3df0f-f765-410e-b2fa-edd39dcf5369,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/1982142444428207150540790152954285579034622660492491181160941165640986713539,3-orbs-by-nicolas-sassoon,3 ORBS by Nicolas Sassoon,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,1982142444428207150540790152954285579034622660492491181160941165640986713539,3,200,3 ORBS by Nicolas Sassoon,ebe3df0f-f765-410e-b2fa-edd39dcf5369,True,https://ipfs.feralfile.com/ipfs/QmfZwky2RWHH8qss3Q8oYpbvHB48qz4ZAsD55KXJY6MGpj?edition_number=2&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdAdfv6j1MgRzGDNd1Zq2FBnrwKeF2hvfYrhhacAG1Wbj?,ebe3df0f-f765-410e-b2fa-edd39dcf5369,3 ORBS,3-orbs-wva,Nicolas Sassoon,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:14Z,
Centralized,4 ORBS by Nicolas Sassoon,6862d0b4-252f-469d-8327-c0d79f8b4a67,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/91855458526945298708150706222724755710777598255848949820121191342597544813905,4-orbs-by-nicolas-sassoon,4 ORBS by Nicolas Sassoon,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,91855458526945298708150706222724755710777598255848949820121191342597544813905,3,200,4 ORBS by Nicolas Sassoon,6862d0b4-252f-469d-8327-c0d79f8b4a67,True,https://ipfs.feralfile.com/ipfs/Qma6LppLyqvZs8FRchAfWwfzSVk9ZtMFJJm7JUkQGk5ydB?edition_number=15&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmeYVGza9tcPAwrdo1okvAvRKoar33iQGPKkm3Gdht2Ewf?,6862d0b4-252f-469d-8327-c0d79f8b4a67,4 ORBS,4-orbs-reb,Nicolas Sassoon,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:17Z,
Centralized,Hatless by Francoise Gamma,4f6816b5-3d84-4715-b025-c8a837030b49,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/23539813904923401488731829639056055063633307823941105936385429154970558232829,hatless-by-francoise-gamma,Hatless by Francoise Gamma,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,23539813904923401488731829639056055063633307823941105936385429154970558232829,3,200,Hatless by Francoise Gamma,4f6816b5-3d84-4715-b025-c8a837030b49,True,https://ipfs.feralfile.com/ipfs/QmbboyD1nB3yJB28r5WB8MzX12d3L5jkVv7BiP2SkpHQ3b?edition_number=27&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmaE4micRKupmzHZihsCACvTkJUGgLmvgGmsFEwwioztN2?,4f6816b5-3d84-4715-b025-c8a837030b49,Hatless,hatless-sec,Francoise Gamma,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:24Z,
Centralized,Mirror Arm by Francoise Gamma,f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/107758526672441256891277994701277580194739367183403564015665252403427263518781,mirror-arm-by-francoise-gamma,Mirror Arm by Francoise Gamma,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,107758526672441256891277994701277580194739367183403564015665252403427263518781,3,200,Mirror Arm by Francoise Gamma,f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa,True,https://ipfs.feralfile.com/ipfs/QmSAQxsH7avTLbS8yiKAAsHyzDNjn5wfrVpebCBvVpe88B?edition_number=23&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmYCEQe1zStD3E57Y74JgcLBkARS39Dp9BbQo5GjspTsVj?,f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa,Mirror Arm,mirror-arm-pwg,Francoise Gamma,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:21Z,
Centralized,POST 1 by ertdfgcvb,5d7e9132-059f-44d9-a6a9-3c8a9b688965,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/49343618154684871155946424463360241913698617254930957613875244917599572983625,post-1-by-ertdfgcvb,POST 1 by ertdfgcvb,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,49343618154684871155946424463360241913698617254930957613875244917599572983625,3,200,POST 1 by ertdfgcvb,5d7e9132-059f-44d9-a6a9-3c8a9b688965,True,https://ipfs.feralfile.com/ipfs/QmS5bBj3gQ2JYHNRSxgWeTTmWccDYim9qkJ6wApd156p7L?edition_number=6&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmdS2zpSGqWsenvkmBUo7NTiJ1HaCLbZk3zwSzfsvs2YJS?,5d7e9132-059f-44d9-a6a9-3c8a9b688965,POST 1,post-1-z4b,ertdfgcvb,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:27Z,
Centralized,POST 2 by ertdfgcvb,18125d2a-d424-496f-9949-9c3e625f114e,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/38622232778044864544569085641792553318552889992573744648587777959046129258037,post-2-by-ertdfgcvb,POST 2 by ertdfgcvb,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,38622232778044864544569085641792553318552889992573744648587777959046129258037,3,200,POST 2 by ertdfgcvb,18125d2a-d424-496f-9949-9c3e625f114e,True,https://ipfs.feralfile.com/ipfs/QmPJYnZk1nSF7q6sfxecWg1gFnfMddpp4nCdMhdcABdqve?edition_number=2&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/Qma1ksgpJC1mrgxXVNetYcCTNVs29XXYnU5B43DywqeUC7?,18125d2a-d424-496f-9949-9c3e625f114e,POST 2,post-2-s9l,ertdfgcvb,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:30Z,
Centralized,Picnic 001 by Raquel Meyers,f548cb77-a829-42ea-b097-3b54603a0d8f,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/109306892524557668562611376466566141821456642481863638052963541895447922445943,picnic-001-by-raquel-meyers,Picnic 001 by Raquel Meyers,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,109306892524557668562611376466566141821456642481863638052963541895447922445943,3,200,Picnic 001 by Raquel Meyers,f548cb77-a829-42ea-b097-3b54603a0d8f,True,https://ipfs.feralfile.com/ipfs/QmWzdgHKy6zR5gapCj7wc89BqN7Kqu8rtPAhguN5hGK95r?,https://ipfs.feralfile.com/ipfs/Qmb6rR9pUr6px1BzcZ5cd5ohr6umw3X8RQUGpHrLMLxBxW?,f548cb77-a829-42ea-b097-3b54603a0d8f,Picnic 001,picnic-001-eep,Raquel Meyers,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:34Z,
Centralized,Picnic 002 by Raquel Meyers,af4fe2af-67bb-4440-9885-621d5c3bf965,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/4768033689500491239571182329245737464774884961374789940985316154356260180929,picnic-002-by-raquel-meyers,Picnic 002 by Raquel Meyers,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,4768033689500491239571182329245737464774884961374789940985316154356260180929,3,200,Picnic 002 by Raquel Meyers,af4fe2af-67bb-4440-9885-621d5c3bf965,True,https://ipfs.feralfile.com/ipfs/QmXRuSBZgmL3vQnCkHWSGEd3ccdYPz1quv5VERz1DjKWnB?,https://ipfs.feralfile.com/ipfs/QmeCREV6mMupH6tUQEtk9EDQD47SNj83vQ9GciWcThkwMg?,af4fe2af-67bb-4440-9885-621d5c3bf965,Picnic 002,picnic-002-4pr,Raquel Meyers,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:37Z,
Centralized,k.a9 by p1xelfool,3620d7ce-0677-4c59-be8e-0638632dc43b,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/43792463560781556265569689858463143429649243267448038556726932312834463981186,k-a9-by-p1xelfool,k.a9 by p1xelfool,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,43792463560781556265569689858463143429649243267448038556726932312834463981186,3,200,k.a9 by p1xelfool,3620d7ce-0677-4c59-be8e-0638632dc43b,True,https://ipfs.feralfile.com/ipfs/QmSVuBzn8R12RWrvkR7bLExx4CED6W4BZ1Kg7sVZZvT7BR?edition_number=27&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmTeaSeVGAuZKypXYfaT7RceXCdBSL4AGjnsz2o7WnnoKh?,3620d7ce-0677-4c59-be8e-0638632dc43b,k.a9,k-a9-khb,p1xelfool,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:40Z,
Centralized,k.f0 by p1xelfool,26433d62-bb36-46f8-bc8e-ed7214967cc2,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0xe5163c74ffe6563d75d750e5d767122500a1c337/tokens/47896422095579711099185835491703333438573086439509639910123685376750831346257,k-f0-by-p1xelfool,k.f0 by p1xelfool,true,FeralFile,Item,0xE5163c74fFE6563D75d750E5d767122500a1c337,47896422095579711099185835491703333438573086439509639910123685376750831346257,3,200,k.f0 by p1xelfool,26433d62-bb36-46f8-bc8e-ed7214967cc2,True,https://ipfs.feralfile.com/ipfs/QmVwYhsPKjyGvagi5UCaYqBfKQnJYNcKuD2h17E1TApcJt?edition_number=2&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmNNWxusRZnRQLiGW98qsqsKGp6tzcyZoRWfuYkn57Sh1s?,26433d62-bb36-46f8-bc8e-ed7214967cc2,k.f0,k-f0-ivl,p1xelfool,8ed36075-d3fd-4127-b3c5-164fe2d23ec1,P1×3L,bitmark,FeralfileExhibitionV2@0xE5163c74fFE6563D75d750E5d767122500a1c337,2026-09-03T09:10:44Z,
Centralized,Caryatid: Recursion by Sarah Zucker,03292b3d-769f-4235-a8ad-a3517e24f351,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x2a86c5466f088caebf94e071a77669bae371cd87/tokens/111109302664824670737185277429938920398498513320697055470028732876817166971475,caryatid-recursion-by-sarah-zucker,Caryatid: Recursion by Sarah Zucker,true,FeralFile,Item,0x2A86C5466f088caEbf94e071a77669BAe371CD87,111109302664824670737185277429938920398498513320697055470028732876817166971475,3,200,Caryatid: Recursion by Sarah Zucker,03292b3d-769f-4235-a8ad-a3517e24f351,True,https://raw2.seadn.io/ethereum/0x2a86c5466f088caebf94e071a77669bae371cd87/0dc37f88cbf6588add630e4154af2523.mp4,https://raw2.seadn.io/ethereum/0x2a86c5466f088caebf94e071a77669bae371cd87/7df87fda8f8d2dfb1466ea9b10dbebcb.png,03292b3d-769f-4235-a8ad-a3517e24f351,Caryatid: Recursion,caryatid-recursion-vtk,Sarah Zucker,48a442ae-3003-483e-b107-e9d37ae694bc,Peer to Peer,ethereum,FeralfileExhibitionV3@0x2A86C5466f088caEbf94e071a77669BAe371CD87,2026-09-03T09:22:10Z,
Centralized,METASOTO by Casey REAS,9e8992c9-91f0-48c7-a7c7-6ca7bcff9d6a,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x2a86c5466f088caebf94e071a77669bae371cd87/tokens/15042014439770355205730296321097090521853295916950766059900103364979980239579,metasoto-by-casey-reas-1,METASOTO by Casey REAS,true,FeralFile,Item,0x2A86C5466f088caEbf94e071a77669BAe371CD87,15042014439770355205730296321097090521853295916950766059900103364979980239579,3,200,METASOTO by Casey REAS,9e8992c9-91f0-48c7-a7c7-6ca7bcff9d6a,True,https://cdn.feralfileassets.com/previews/9e8992c9-91f0-48c7-a7c7-6ca7bcff9d6a/1668537579/?edition_number=50&blockchain=ethereum&contract=0x2A86C5466f088caEbf94e071a77669BAe371CD87&token_id=15042014439770355205730296321097090521853295916950766059900103364979980239579&token_id_hash=0xa551c737eb55e8a01773bd9605211edc363ec6bd77f21b20ac729f556103fd8e,https://raw2.seadn.io/ethereum/0x2a86c5466f088caebf94e071a77669bae371cd87/4c5e9c59ec9f17666747da87986dc9cc.png,9e8992c9-91f0-48c7-a7c7-6ca7bcff9d6a,METASOTO,casey-reas-tpi,Casey REAS,48a442ae-3003-483e-b107-e9d37ae694bc,Peer to Peer,ethereum,FeralfileExhibitionV3@0x2A86C5466f088caEbf94e071a77669BAe371CD87,2026-09-03T09:21:40Z,
Centralized,Marisol/Daphne/Auriea by Auriea Harvey,712ddea8-2492-4357-9f03-d1ff7e9ad4cf,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x2a86c5466f088caebf94e071a77669bae371cd87/tokens/23054627654022293378557484339859314570662620440316285194737095994444934294386,marisol-daphne-auriea-by-auriea-harvey,Marisol/Daphne/Auriea by Auriea Harvey,true,FeralFile,Item,0x2A86C5466f088caEbf94e071a77669BAe371CD87,23054627654022293378557484339859314570662620440316285194737095994444934294386,3,200,Marisol/Daphne/Auriea by Auriea Harvey,712ddea8-2492-4357-9f03-d1ff7e9ad4cf,True,https://cdn.feralfileassets.com/previews/712ddea8-2492-4357-9f03-d1ff7e9ad4cf/1668642023/?edition_number=0&blockchain=ethereum&contract=0x2A86C5466f088caEbf94e071a77669BAe371CD87&token_id=23054627654022293378557484339859314570662620440316285194737095994444934294386&token_id_hash=0x2f5dad0542b7c454d8f29fa7efdd25020d3c93f19455d6fee579537da20f8719,https://raw2.seadn.io/ethereum/0x2a86c5466f088caebf94e071a77669bae371cd87/b147f457960efed48a9e8784def41ae9.png,712ddea8-2492-4357-9f03-d1ff7e9ad4cf,Marisol/Daphne/Auriea,auriea-harvey-9kg,Auriea Harvey,48a442ae-3003-483e-b107-e9d37ae694bc,Peer to Peer,ethereum,FeralfileExhibitionV3@0x2A86C5466f088caEbf94e071a77669BAe371CD87,2026-09-03T09:19:58Z,
Centralized,"Metaverse Landscape 1: Decentraland Parcel -81, -17 by Simon Denny",ea510926-e95c-43ad-b284-e2a9286ff3f2,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x2a86c5466f088caebf94e071a77669bae371cd87/tokens/111620246613695490106738849263862774922244140225367210165377389379116547016265,metaverse-landscape-1-decentraland-parcel-81-17-by,"Metaverse Landscape 1: Decentraland Parcel -81, -17 by Simon Denny",true,FeralFile,Item,0x2A86C5466f088caEbf94e071a77669BAe371CD87,111620246613695490106738849263862774922244140225367210165377389379116547016265,3,200,"Metaverse Landscape 1: Decentraland Parcel -81, -17 by Simon Denny",ea510926-e95c-43ad-b284-e2a9286ff3f2,True,https://raw2.seadn.io/ethereum/0x2a86c5466f088caebf94e071a77669bae371cd87/c70c953158e986fd69ccbda924ce90/b9c70c953158e986fd69ccbda924ce90.html,https://ipfs.bitmark.com/ipfs/Qmaf85GRkKqBeJMu4txNpwmQPFunvkjxR2ujnjY18aM2Tm,ea510926-e95c-43ad-b284-e2a9286ff3f2,"Metaverse Landscape 1: Decentraland Parcel -81, -17",simon-denny-ihd,Simon Denny,48a442ae-3003-483e-b107-e9d37ae694bc,Peer to Peer,ethereum,FeralfileExhibitionV3@0x2A86C5466f088caEbf94e071a77669BAe371CD87,2026-09-03T09:19:47Z,
Centralized,Acrylic Interval by Jan St. Werner,3e8f638a-c7e2-403a-98d8-c185411825bd,derived:title by artist,derived:series.id,CENTRALIZED,https://feralfile.com/api/contracts/0x63c8282c8705e7873b3302bd623b2bc8ebcdddd3/tokens/107536683400151968778805872819354389507338832579302201024848977590280338321372,acrylic-interval-by-jan-st-werner,Acrylic Interval by Jan St. Werner,true,FeralFile,Item,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,107536683400151968778805872819354389507338832579302201024848977590280338321372,3,200,Acrylic Interval by Jan St. Werner,3e8f638a-c7e2-403a-98d8-c185411825bd,True,https://ipfs.feralfile.com/ipfs/QmS5n4zNripBYwpoakvMmEN56mpf2iA4onXK7e7Ct8hBRo?edition_number=22&blockchain=bitmark,https://ipfs.feralfile.com/ipfs/QmVybqM3QqAr98TiY3iSewygiEogg5mNP9jbhcnABSPug8?,3e8f638a-c7e2-403a-98d8-c185411825bd,Acrylic Interval,acrylic-interval-r8h,Jan St. Werner,f810ab83-fdf7-4fb7-b61f-a6c77fe4ddd5,Polyarrythmia,bitmark,FeralfileExhibitionV2@0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,2026-09-03T09:11:43Z,
