collection_uuid,collection_name,series_id,series_title,exhibition,eth_contracts,note
0c3fa80b-712a-4688-b01a-fb904c658b76,The Interfered Microscopy Plot by Golan Levin,5440b100-26fe-41b6-b55e-96ff06b5a94a,The Interfered Microscopy Plot,On Screen Presence,0xaDB387798599f5777CD0531c2ECb36007C1D1a51,
0c3fa80b-712a-4688-b01a-fb904c658b76,The Interfered Microscopy Plot by Golan Levin,0c3fa80b-712a-4688-b01a-fb904c658b76,The Interfered Microscopy Plot,On Screen Presence,0xaDB387798599f5777CD0531c2ECb36007C1D1a51,
45700bea-403a-45ed-8f40-cd21f799142a,Downtime by Ryan Kuo,45700bea-403a-45ed-8f40-cd21f799142a,Downtime,One to Zero,0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB,
d08770b9-536b-4129-b122-b47269fb0b64,Human Abecedary: Inter-Letters by Viktor Timofeev,d08770b9-536b-4129-b122-b47269fb0b64,Human Abecedary: Inter-Letters,One to Zero,0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB,
4cf5f23e-b506-44be-97bb-a943d8dee84b,In Tongues by Damon Zucconi,4cf5f23e-b506-44be-97bb-a943d8dee84b,In Tongues,One to Zero,0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB,
3515cd8c-dabf-4a9c-896c-4d1a8cac69e4,Memory Intensified by Hand of Manual World by Adriana Ramić,3515cd8c-dabf-4a9c-896c-4d1a8cac69e4,Memory Intensified by Hand of Manual World,One to Zero,0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB,
c3753955-b019-44ee-9190-d06ebb1ccd37,Mon Alphabet en Signes by Laura Brown,c3753955-b019-44ee-9190-d06ebb1ccd37,Mon Alphabet en Signes,One to Zero,0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB,
6d1f1dce-5933-4385-af71-5a994e919d4b,PURCHASE CANCELLED by Dirk Paesmans,6d1f1dce-5933-4385-af71-5a994e919d4b,PURCHASE CANCELLED,One to Zero,0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB,
6378ad0a-3aea-44dc-9369-c4f855bd35b6,Perfume Area: The Alphabet by Laurel Schwulst and Sydney Shen,6378ad0a-3aea-44dc-9369-c4f855bd35b6,Perfume Area: The Alphabet,One to Zero,0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB,
0bd7bb41-118d-4392-8559-43082957c05d,reCAPTCHA.otf by Mira Dayal,0bd7bb41-118d-4392-8559-43082957c05d,reCAPTCHA.otf,One to Zero,0x8a20fB6eb7e1D662b157Fc6eA0694972584C09BB,
88397634-9974-40fa-ab9b-b9632410229e,Study for Unsupervised by Refik Anadol,88397634-9974-40fa-ab9b-b9632410229e,Study for Unsupervised,Opening Celebration — Refik Anadol: Unsupervised,0x7E6c132B8cb00899d17750E0fD982EA122C6b0f2,
ebe3df0f-f765-410e-b2fa-edd39dcf5369,3 ORBS by Nicolas Sassoon,ebe3df0f-f765-410e-b2fa-edd39dcf5369,3 ORBS,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
6862d0b4-252f-469d-8327-c0d79f8b4a67,4 ORBS by Nicolas Sassoon,6862d0b4-252f-469d-8327-c0d79f8b4a67,4 ORBS,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
4f6816b5-3d84-4715-b025-c8a837030b49,Hatless by Francoise Gamma,4f6816b5-3d84-4715-b025-c8a837030b49,Hatless,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa,Mirror Arm by Francoise Gamma,f6d4f5f8-7f31-48c9-871e-b2cf4d4270aa,Mirror Arm,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
5d7e9132-059f-44d9-a6a9-3c8a9b688965,POST 1 by ertdfgcvb,5d7e9132-059f-44d9-a6a9-3c8a9b688965,POST 1,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
18125d2a-d424-496f-9949-9c3e625f114e,POST 2 by ertdfgcvb,18125d2a-d424-496f-9949-9c3e625f114e,POST 2,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
f548cb77-a829-42ea-b097-3b54603a0d8f,Picnic 001 by Raquel Meyers,f548cb77-a829-42ea-b097-3b54603a0d8f,Picnic 001,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
af4fe2af-67bb-4440-9885-621d5c3bf965,Picnic 002 by Raquel Meyers,af4fe2af-67bb-4440-9885-621d5c3bf965,Picnic 002,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
3620d7ce-0677-4c59-be8e-0638632dc43b,k.a9 by p1xelfool,3620d7ce-0677-4c59-be8e-0638632dc43b,k.a9,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
26433d62-bb36-46f8-bc8e-ed7214967cc2,k.f0 by p1xelfool,26433d62-bb36-46f8-bc8e-ed7214967cc2,k.f0,P1×3L,0xE5163c74fFE6563D75d750E5d767122500a1c337,
e03b37b6-2d2d-41d1-ac24-673e08600ac8,+rave-sing (traversing) by Osinachi,e03b37b6-2d2d-41d1-ac24-673e08600ac8,+rave-sing (traversing),Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
d2bc4191-7730-45d8-9d1f-685d494f3e9e,Bend by Ix Shells,d2bc4191-7730-45d8-9d1f-685d494f3e9e,Bend,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
867218d3-8421-4e45-b6b9-eca2fef44f5d,CLUB ROTHKO - ORANGE AND YELLOW STARTER PACK by LaTurbo Avedon,867218d3-8421-4e45-b6b9-eca2fef44f5d,CLUB ROTHKO - ORANGE AND YELLOW STARTER PACK,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
03292b3d-769f-4235-a8ad-a3517e24f351,Caryatid: Recursion by Sarah Zucker,03292b3d-769f-4235-a8ad-a3517e24f351,Caryatid: Recursion,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
51de9ede-43ee-43a8-8af5-3771d73eacc7,Caryatid: Thought by Sarah Zucker,51de9ede-43ee-43a8-8af5-3771d73eacc7,Caryatid: Thought,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
b8e62a5d-cbe8-46c6-8d5c-fd66e06a0984,Caryatid: Vision by Sarah Zucker,b8e62a5d-cbe8-46c6-8d5c-fd66e06a0984,Caryatid: Vision,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
c601cac7-6a3b-410f-baa2-a86f4a6be10d,Caryatid: Wink by Sarah Zucker,c601cac7-6a3b-410f-baa2-a86f4a6be10d,Caryatid: Wink,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
f5d3ffb6-99fb-4c50-ac82-d9db3cfd3963,"Evolutionary Games and Spatial Chaos, Letters to Nature, 1992 by Sarah Friend",f5d3ffb6-99fb-4c50-ac82-d9db3cfd3963,"Evolutionary Games and Spatial Chaos, Letters to Nature, 1992",Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
9e8992c9-91f0-48c7-a7c7-6ca7bcff9d6a,METASOTO by Casey REAS,9e8992c9-91f0-48c7-a7c7-6ca7bcff9d6a,METASOTO,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
712ddea8-2492-4357-9f03-d1ff7e9ad4cf,Marisol/Daphne/Auriea by Auriea Harvey,712ddea8-2492-4357-9f03-d1ff7e9ad4cf,Marisol/Daphne/Auriea,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
ea510926-e95c-43ad-b284-e2a9286ff3f2,"Metaverse Landscape 1: Decentraland Parcel -81, -17 by Simon Denny",ea510926-e95c-43ad-b284-e2a9286ff3f2,"Metaverse Landscape 1: Decentraland Parcel -81, -17",Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
5c46d607-e11d-477d-b38d-a9f5f2b7f6d9,Swim by Entangled Others,5c46d607-e11d-477d-b38d-a9f5f2b7f6d9,Swim,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
4d3d60e8-0f7b-4578-b5a7-efae617c3ce2,The Bell Machine by Anne Spalter,4d3d60e8-0f7b-4578-b5a7-efae617c3ce2,The Bell Machine,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
8dfe5559-b967-42f7-9f4a-f7cb1dae9008,Titled (Information as Property as Art) [Ethereum Null Address] by Rhea Myers,8dfe5559-b967-42f7-9f4a-f7cb1dae9008,Titled (Information as Property as Art) [Ethereum Null Address],Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
82115197-d516-4bd8-8498-227aaf30eb12,Wheel of Life by Amir H. Fallah,82115197-d516-4bd8-8498-227aaf30eb12,Wheel of Life,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
91765bc5-8815-4620-8268-80516d531dc0,Winslow Homer’s Croquet Challenge by Mitchell F. Chan,91765bc5-8815-4620-8268-80516d531dc0,Winslow Homer’s Croquet Challenge,Peer to Peer,0x2A86C5466f088caEbf94e071a77669BAe371CD87,
053acd9a-2871-409b-a6e0-75a5c7ee2d06,Peer to Peer Launch Party Exclusive by Feral File Publisher,053acd9a-2871-409b-a6e0-75a5c7ee2d06,Peer to Peer Launch Party Exclusive,Peer to Peer Launch Party Exclusive,0xB14b42814895FC1B0A528a475f8A5b070eB4c671,
3e8f638a-c7e2-403a-98d8-c185411825bd,Acrylic Interval by Jan St. Werner,3e8f638a-c7e2-403a-98d8-c185411825bd,Acrylic Interval,Polyarrythmia,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,
e885a572-1acc-4b0c-9c63-c3f8e49bd302,Aufgezeichnete Luft by Jan St. Werner,e885a572-1acc-4b0c-9c63-c3f8e49bd302,Aufgezeichnete Luft,Polyarrythmia,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,
93544620-dff8-4ae5-8194-3f527e8cc91e,Contrafictionary by Jan St. Werner,93544620-dff8-4ae5-8194-3f527e8cc91e,Contrafictionary,Polyarrythmia,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,
ec014e95-c9de-4d2e-b464-d95c3f7ae19c,Glissbob by Jan St. Werner,ec014e95-c9de-4d2e-b464-d95c3f7ae19c,Glissbob,Polyarrythmia,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,
03c9301f-e338-4419-8830-3e790fdc936b,Kubo Final by Jan St. Werner,03c9301f-e338-4419-8830-3e790fdc936b,Kubo Final,Polyarrythmia,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,
dc8dddb8-7b4e-4d60-80da-071b92444514,Model Illusion by Jan St. Werner,dc8dddb8-7b4e-4d60-80da-071b92444514,Model Illusion,Polyarrythmia,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,
25a0daeb-ec6d-4bfd-8a24-11c44beb5629,Seizures Palace by Jan St. Werner,25a0daeb-ec6d-4bfd-8a24-11c44beb5629,Seizures Palace,Polyarrythmia,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,
21a5bd39-64d0-490b-b578-6c6ecd317b7a,Simultan Dub by Jan St. Werner,21a5bd39-64d0-490b-b578-6c6ecd317b7a,Simultan Dub,Polyarrythmia,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,
398716ae-a05b-43bb-adb8-48e56114af6a,Vectoria by Jan St. Werner,398716ae-a05b-43bb-adb8-48e56114af6a,Vectoria,Polyarrythmia,0x63c8282C8705E7873B3302bd623b2Bc8eBCdDDD3,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,f65cb7b3-89e2-47eb-9e73-3b371105e15e,36 Points #01,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,a2ba079e-319b-425a-b3df-6bb68c1b7343,36 Points #02,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,6f5db274-ea1f-47b6-82ab-13b0ad650d36,36 Points #03,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,bfecf42e-41e0-46a7-a948-435c5439d574,36 Points #04,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,f4cf4ad5-b654-48d3-8ea0-85ec65eb17fa,36 Points #05,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,e5437c4c-e32c-40e4-9b0a-074db2d11a6a,36 Points #06,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,c32b4f0b-d3dc-43b8-bce2-011b82e57c97,36 Points #07,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,2dbd7ac7-afe2-43fd-a83c-2156406c158e,36 Points #08,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,ff673a40-0bfb-4ac9-b6a3-2d9cc8385463,36 Points #09,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,2da1ec21-e476-40df-bc45-fb07573bdfe5,36 Points #10,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,81c8f5d2-9f23-4584-8ee5-f7c975dc7951,36 Points #11,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,94c4b51e-3c29-4568-9545-0556b290e14b,36 Points #12,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,cddc55e9-15b1-453e-9f5f-359171be96b5,36 Points #13,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,e496c840-27ce-4988-80a3-e99cd123d107,36 Points #14,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,7ad28960-94f5-465f-b586-9d7834da476b,36 Points #15,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,193dc737-9fe3-4f98-8714-c484cb4ce3e8,36 Points #16,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,0f7a9421-44df-4d9c-a0d0-f850e4fdd43f,36 Points #17,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,05c97416-7379-4d26-a61d-61277b939d3f,36 Points #18,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,102f320e-2315-49a5-b0d9-bb96da1bf820,36 Points #19,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,e15a896b-84f6-442d-be9e-3faeb088bfb0,36 Points #20,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,669bc223-2deb-48f3-b5ba-e44d086bee6c,36 Points #21,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,7e2aceea-c9f0-4afc-a4c6-8d37dda61d02,36 Points #22,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,361076b7-b4f5-4b47-b800-8c1f31100271,36 Points #23,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,f004b2e2-91bf-4517-8815-faea12a3f062,36 Points #24,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,7e92539c-65ce-426b-a243-9b043d0defda,36 Points #25,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,9ddfcfcf-2e67-480d-9d3f-feb885acbafb,36 Points #26,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,no tokens minted on-chain yet
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,500ccc6e-d7ad-443f-a9df-0bf709b3b3c9,36 Points #27,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,cb0fc2d2-1e7b-4a39-b518-2be692a52ffc,36 Points #28,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,f128ae45-67bf-41f7-bef6-cdb30ec3c02b,36 Points #29,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,b0cd5f03-3a5b-4be3-9c58-b05d2b388c5a,36 Points #30,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,cf4a1884-2d79-4875-bba1-20206a8a489c,36 Points #31,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,dc560d90-2d89-45be-a639-ebc3ab496f43,36 Points #32,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,f421b0af-2ebc-4fa3-a9c1-de2ae7662c3e,36 Points #33,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,35b11663-0ced-4c14-9113-b5d763da0040,36 Points #34,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,78e56727-5b72-4f98-bbef-67ed004a635d,36 Points #35,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,no tokens minted on-chain yet
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,6835b45f-7f3f-4caf-8a74-d52b35a24df1,36 Points #36,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
6fc37daa-bb2b-4cb4-993e-5414e6bd672d,36 Points by Sage Jenson,e9c74592-8483-4511-adb2-16ef4730ca1a,36 Points Display Edition,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
7ba57167-a13e-4033-b07e-c7094f74410c,Embryogenesis by Sage Jenson,7ba57167-a13e-4033-b07e-c7094f74410c,Embryogenesis,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
a3d23452-f377-4d0e-9a67-ecce7a182927,Tapestry by Sage Jenson,a3d23452-f377-4d0e-9a67-ecce7a182927,Tapestry,Primordium,0x513AC47320798fB6D74543242a9c0F686682998D,
3224d677-f521-415d-86c0-1f2f9c47abef,CUSP - Marsh Birds by Jake Elwes,3224d677-f521-415d-86c0-1f2f9c47abef,CUSP - Marsh Birds,Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
6ceb34ad-a8e2-40af-ada7-121a778ec352,Contemplating Motion by Scott Eaton,6ceb34ad-a8e2-40af-ada7-121a778ec352,Contemplating Motion,Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
83c776c3-262e-4f1d-95f9-97f6d2ccb7cd,Fragments of Self by Terence Broad,83c776c3-262e-4f1d-95f9-97f6d2ccb7cd,Fragments of Self,Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
e1b87ae6-d871-4e70-8df1-f9cd7dbd09f9,"Fragments:30.2051 N, 90.1121 W by Anna Ridler & Caroline Sinders",e1b87ae6-d871-4e70-8df1-f9cd7dbd09f9,"Fragments:30.2051 N, 90.1121 W",Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
92a0c691-c281-4a93-ae1f-48d5eacd0ee3,"Leaves of Manifold, of Red and Gold by Helena Sarin",92a0c691-c281-4a93-ae1f-48d5eacd0ee3,"Leaves of Manifold, of Red and Gold",Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
d26432cc-df0d-42c3-94db-098332b438b6,Neighbors by Yuma Kishi,d26432cc-df0d-42c3-94db-098332b438b6,Neighbors,Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
8718cfaf-3a37-4112-bc66-c3654d2fb302,Pixie by Vadim Epstein,8718cfaf-3a37-4112-bc66-c3654d2fb302,Pixie,Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
f27c6217-e4c0-4f82-b8b7-d38c8653b0dd,Solstice Sky Dream by Daniel Ambrosi,f27c6217-e4c0-4f82-b8b7-d38c8653b0dd,Solstice Sky Dream,Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
063ccfde-866d-4dbd-95ed-5213336cfbca,Strange Fruit by Mal Som,063ccfde-866d-4dbd-95ed-5213336cfbca,Strange Fruit,Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
7462201d-7fd6-4ee9-83f6-4e4b35c39de1,There once was a jellyfish ... by Entangled Others,7462201d-7fd6-4ee9-83f6-4e4b35c39de1,There once was a jellyfish ...,Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
d7f80e10-a227-4272-bd58-2da08703d460,Vague Recollection by Mario Klingemann,d7f80e10-a227-4272-bd58-2da08703d460,Vague Recollection,Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
4a58d6e4-d014-4ea3-9837-f7892fd48157,Venuses (quantum bodies watched by Open Pose algorithm) by Libby Heaney,4a58d6e4-d014-4ea3-9837-f7892fd48157,Venuses (quantum bodies watched by Open Pose algorithm),Reflections in the Water,0x29C9E04E05c5d261836e458BC5B779a7dE3C58D6,
ccb212b8-76cd-4c54-824a-266f33fe057d,CANCEL YOURSELF by Danielle Brathwaite-Shirley,ccb212b8-76cd-4c54-824a-266f33fe057d,CANCEL YOURSELF,SOUND MACHINES,0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83,
75e849ce-0d03-4943-84b3-56a41be87044,CANCELLING YOURSELF (Portal Video) by Danielle Brathwaite-Shirley,75e849ce-0d03-4943-84b3-56a41be87044,CANCELLING YOURSELF (Portal Video),SOUND MACHINES,0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83,
471b892b-9373-4245-9b80-c6e5c706ae43,Integrity Protocol / Lower Limb Lecture by American Artist and Tommy Martinez,471b892b-9373-4245-9b80-c6e5c706ae43,Integrity Protocol / Lower Limb Lecture,SOUND MACHINES,0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83,
a15bd8e4-2e6e-4839-9c2b-c2fd98bd7b47,Integrity Protocol Lyrics Video by American Artist and Tommy Martinez,a15bd8e4-2e6e-4839-9c2b-c2fd98bd7b47,Integrity Protocol Lyrics Video,SOUND MACHINES,0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83,
cccecf88-6d8f-485f-9358-0def21bc4ad7,PAYPHONE by 0xDEAFBEEF,cccecf88-6d8f-485f-9358-0def21bc4ad7,PAYPHONE,SOUND MACHINES,0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83,
8d8e8feb-da80-4dc4-b2f0-b7c7a3472f29,Play from Memory by Holly Herndon and Mat Dryhurst,8d8e8feb-da80-4dc4-b2f0-b7c7a3472f29,Play from Memory,SOUND MACHINES,0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83,
a8cefd59-fd74-4ac1-9cdc-c91d1ef56e7e,SOUND PIECE V by Yoko Ono,faa810f7-7b75-4c02-bf8a-b7447a89c921,SOUND PIECE V,SOUND MACHINES,0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83,
a8cefd59-fd74-4ac1-9cdc-c91d1ef56e7e,SOUND PIECE V by Yoko Ono,a8cefd59-fd74-4ac1-9cdc-c91d1ef56e7e,SOUND PIECE V,SOUND MACHINES,0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83,
67ab07f9-3dc5-4758-a560-c3d2347523b8,Vox Anima by 0xDEAFBEEF,67ab07f9-3dc5-4758-a560-c3d2347523b8,Vox Anima,SOUND MACHINES,0x1D9787369B1DCf709f92Da1d8743c2A4b6028a83,
abd875bc-27cf-4428-abc5-eb8cd10b4d6f,Scattered Limbs (Monument 01) by Peter Burr,abd875bc-27cf-4428-abc5-eb8cd10b4d6f,Scattered Limbs (Monument 01),Scattered Limbs (Monument 01),0xD74745721E3b9c3D784F15bfBA2802fa2e9955d9,
97846526-0283-4d34-8316-a8dd84c4dabf,Bridges by HP,97846526-0283-4d34-8316-a8dd84c4dabf,Bridges,Smooth,0xA29a5824E2A52d15836f1780277d7218b0Ca244b,
1f060e42-3437-444c-b823-a8b8532c449c,1DE94 by Raven Kwok,1f060e42-3437-444c-b823-a8b8532c449c,1DE94,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
43c29566-9fad-42ce-aab9-1c4947164d94,Arrels by Anna Carreras,43c29566-9fad-42ce-aab9-1c4947164d94,Arrels,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
33e55482-5dac-40b8-972e-750c374d69bb,Lamia by Frederik Vanhoutte,33e55482-5dac-40b8-972e-750c374d69bb,Lamia,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
00f8e853-e20e-49bb-9f2f-8190507b8066,Scrampled by Andrew Benson,00f8e853-e20e-49bb-9f2f-8190507b8066,Scrampled,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
28cad12d-50f2-4d82-a77d-1284cf934b8c,Shimmer by Dave Whyte,28cad12d-50f2-4d82-a77d-1284cf934b8c,Shimmer,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
2a727b17-7890-4464-913d-3fe5ad2af4ae,Transparent Grit by Dmitri Cherniak,2a727b17-7890-4464-913d-3fe5ad2af4ae,Transparent Grit,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
69518c54-2bc5-4b90-b606-675529c7593d,can I go where you go? by Maya Man,69518c54-2bc5-4b90-b606-675529c7593d,can I go where you go?,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
07c766f0-edc4-45fd-be50-83f89228b08c,dada data by LIA,07c766f0-edc4-45fd-be50-83f89228b08c,dada data,Social Codes,0x28b51BA8B990c48CB22cB6EF0ad5415fdBA5210C,
