contract,token_id,group,status
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550243,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550244,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550245,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550246,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550247,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550249,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550250,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550253,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550254,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550255,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550256,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550257,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550258,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550259,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550261,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550262,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550264,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550265,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550266,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550267,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550268,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550270,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550273,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550274,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550275,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550276,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550277,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550281,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550283,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550284,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550285,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550286,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550287,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550288,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550289,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550292,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550293,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550294,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550296,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550298,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550300,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550301,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550302,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550303,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550304,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550305,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550306,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550307,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550309,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550310,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550311,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550312,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550313,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550314,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550315,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550317,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550318,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550319,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550320,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550321,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550322,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550323,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550324,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550325,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550326,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550327,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550328,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550329,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550330,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550331,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550332,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550333,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550334,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550339,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550342,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550343,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550344,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550345,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550346,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550347,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550348,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550349,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550350,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550351,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550353,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550354,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550357,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550358,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550359,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550360,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550362,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550363,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550364,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550365,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550366,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550367,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550368,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550370,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550371,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550372,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550373,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550374,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550376,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550377,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550378,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550380,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550381,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550382,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550383,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550384,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550385,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550386,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550387,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550388,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550390,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550392,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550394,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550395,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550397,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550398,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550399,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550401,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550402,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550403,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550404,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550405,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550407,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550408,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550409,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550410,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550411,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550412,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550413,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550414,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550416,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550417,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550420,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550421,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550422,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550423,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550424,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550425,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550426,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550427,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550428,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550429,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550430,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550431,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550432,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550435,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550436,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550437,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550438,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550439,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550440,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550441,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550442,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550443,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550444,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550445,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550446,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550447,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550448,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550450,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550451,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550452,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550453,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550454,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550455,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550456,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550457,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550458,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550459,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550461,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550462,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550463,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550464,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550466,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550468,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550469,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550470,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550471,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550472,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550474,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550475,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550476,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550477,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550478,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550479,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550480,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550482,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550483,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550484,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550485,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550486,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550487,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550488,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550489,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550490,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550492,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550493,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550494,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550495,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550496,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550498,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550499,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550500,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550502,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550503,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550505,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550506,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550508,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550509,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550510,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550512,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550513,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550514,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550515,fixed:goal2,Item
