exhibition_slug,exhibition_title,artwork_id,artwork_name,series_id,edition_index,state,swap_status,blockchain_status,virgin,bitmark_token_id,preview_host,thumbnail_host,preview_uri,thumbnail_uri
wetware-tkl,WETWARE,d844c32547c7afc6424ad5f87a4ab1792f2a50c4e8a431c6829f58bc9669d9e4,#33,f8d24d67-7cd9-4465-9665-2c063ae4e073,33,still_bitmark,,settled,True,d844c32547c7afc6424ad5f87a4ab1792f2a50c4e8a431c6829f58bc9669d9e4,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,e0b6554036d5586576f25b7511f6ddc669c49f5e35ced9b68d1110cae10a2533,#35,f8d24d67-7cd9-4465-9665-2c063ae4e073,35,still_bitmark,,settled,True,e0b6554036d5586576f25b7511f6ddc669c49f5e35ced9b68d1110cae10a2533,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,e3e047a9cbbf5910597c626e6b8193b708bc73513c7f8acedf82e2187499270f,#61,f8d24d67-7cd9-4465-9665-2c063ae4e073,61,still_bitmark,,settled,True,e3e047a9cbbf5910597c626e6b8193b708bc73513c7f8acedf82e2187499270f,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,e666964a04b58b6689a4274f2126172268c135506cc5f3824f44dcbb0917b5db,#30,f8d24d67-7cd9-4465-9665-2c063ae4e073,30,still_bitmark,,settled,True,e666964a04b58b6689a4274f2126172268c135506cc5f3824f44dcbb0917b5db,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,e6b75bdd2f899e33158e31de268e656d1707b285cdaa2362d873c3ca43d56c58,#58,f8d24d67-7cd9-4465-9665-2c063ae4e073,58,still_bitmark,,settled,True,e6b75bdd2f899e33158e31de268e656d1707b285cdaa2362d873c3ca43d56c58,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,ea4efb9cb7d03b82cc83fa70b4dca5cdda7937656d016f8147e299801ad036cc,#77,f8d24d67-7cd9-4465-9665-2c063ae4e073,77,still_bitmark,,settled,True,ea4efb9cb7d03b82cc83fa70b4dca5cdda7937656d016f8147e299801ad036cc,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,ed1444a7dac25b5da098ac15aacf484619faaaae63ec80644130ad81c4831d6f,#68,f8d24d67-7cd9-4465-9665-2c063ae4e073,68,still_bitmark,,settled,True,ed1444a7dac25b5da098ac15aacf484619faaaae63ec80644130ad81c4831d6f,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,f2e69c4fdf3863a8407669670c4e5952f46321d6f732daaed65948ae75218fd8,#22,f8d24d67-7cd9-4465-9665-2c063ae4e073,22,still_bitmark,,settled,True,f2e69c4fdf3863a8407669670c4e5952f46321d6f732daaed65948ae75218fd8,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,f362467095894c66d6959874b084918ca2cb5be25073e3b9b141368f39f1c16a,#41,f8d24d67-7cd9-4465-9665-2c063ae4e073,41,still_bitmark,,settled,True,f362467095894c66d6959874b084918ca2cb5be25073e3b9b141368f39f1c16a,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,f552320c3eb861cc45f7f1f396c500a9310b835fe265707948fab4ab90a3d94a,#64,f8d24d67-7cd9-4465-9665-2c063ae4e073,64,still_bitmark,,settled,True,f552320c3eb861cc45f7f1f396c500a9310b835fe265707948fab4ab90a3d94a,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,f91627a440e56c2475b67c4527189fc8a6ecf25827e4f009c7d6c5c607981cb9,#63,f8d24d67-7cd9-4465-9665-2c063ae4e073,63,still_bitmark,,settled,True,f91627a440e56c2475b67c4527189fc8a6ecf25827e4f009c7d6c5c607981cb9,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,fb43bd6eaa9bd5a957ecd54ecc4d369b86929ec5e6e7dd79fea1133c30838248,#54,f8d24d67-7cd9-4465-9665-2c063ae4e073,54,still_bitmark,,settled,True,fb43bd6eaa9bd5a957ecd54ecc4d369b86929ec5e6e7dd79fea1133c30838248,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,fbab920da4c0fd2485ffc4dfcafca4ed1ffa2995250f5515d44c50b17296da5e,#21,f8d24d67-7cd9-4465-9665-2c063ae4e073,21,still_bitmark,,settled,True,fbab920da4c0fd2485ffc4dfcafca4ed1ffa2995250f5515d44c50b17296da5e,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,fceddadda6e8df17ec08906f9a2f75009be7d0ccbbb01b9a807403a95691d9d9,#7,f8d24d67-7cd9-4465-9665-2c063ae4e073,7,still_bitmark,,settled,False,fceddadda6e8df17ec08906f9a2f75009be7d0ccbbb01b9a807403a95691d9d9,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,fd8a94d510d37610cc0b7df457a81ba028d8aa838749f1d7652ab3aa1e241cf4,#24,f8d24d67-7cd9-4465-9665-2c063ae4e073,24,still_bitmark,,settled,True,fd8a94d510d37610cc0b7df457a81ba028d8aa838749f1d7652ab3aa1e241cf4,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,ff63a2534bd9b0c10df876dc5176ce4e75ffa27b7e435acff92be1ab0691158f,#28,f8d24d67-7cd9-4465-9665-2c063ae4e073,28,still_bitmark,,settled,True,ff63a2534bd9b0c10df876dc5176ce4e75ffa27b7e435acff92be1ab0691158f,,imagedelivery.net,previews/f8d24d67-7cd9-4465-9665-2c063ae4e073/1653679068/preview.png,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/cca86d87-21d7-4646-85bb-bb68bb8a8b00
wetware-tkl,WETWARE,046f767eff0d3a8b7c70730d2258f47288655490ea58a25a88e39ee5b2274fd0,#36,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,36,still_bitmark,,settled,True,046f767eff0d3a8b7c70730d2258f47288655490ea58a25a88e39ee5b2274fd0,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,05f1a92450fc3d3f7e5a397b2ae79b849d10f2670520fdc2817c4db389d446d3,#74,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,74,still_bitmark,,settled,False,05f1a92450fc3d3f7e5a397b2ae79b849d10f2670520fdc2817c4db389d446d3,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,06be9ee0ec40e1f36d5d8fb0a7dfd320f872dbc2401c798d2913ad82fa55661d,#56,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,56,still_bitmark,,settled,True,06be9ee0ec40e1f36d5d8fb0a7dfd320f872dbc2401c798d2913ad82fa55661d,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,11dfd7bd8a2c3bed6e36c5c59c160a71057da019bea6781054dfa0fae5f51664,#66,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,66,still_bitmark,,settled,True,11dfd7bd8a2c3bed6e36c5c59c160a71057da019bea6781054dfa0fae5f51664,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,158cb63c827a7dbd3962ab24f90a21767a7022d11d87cc2b61b63474596092d2,#67,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,67,still_bitmark,,settled,True,158cb63c827a7dbd3962ab24f90a21767a7022d11d87cc2b61b63474596092d2,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,1ef0008e33f3e93cffefb3696cefb68ee5d5050b20b3355a7160da1761f76270,#39,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,39,still_bitmark,,settled,True,1ef0008e33f3e93cffefb3696cefb68ee5d5050b20b3355a7160da1761f76270,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,225cbd2828e634ddd2d15ee29e8411bfc6dd181f9a4ec1cf9682f5cbfee74e41,#58,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,58,still_bitmark,,settled,True,225cbd2828e634ddd2d15ee29e8411bfc6dd181f9a4ec1cf9682f5cbfee74e41,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,295ca44cf33ca0a527981c3dd9a068ca64159c03f81928362583edecacec8d2c,#9,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,9,still_bitmark,,settled,False,295ca44cf33ca0a527981c3dd9a068ca64159c03f81928362583edecacec8d2c,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,2c1c96b4764d6b916b2e9a364656f24d2d3abbea2aabccd963acf637ca814863,#6,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,6,still_bitmark,,settled,False,2c1c96b4764d6b916b2e9a364656f24d2d3abbea2aabccd963acf637ca814863,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,2cc5532a02bd772b5db6331b9a9961ec14e784603581863a07cbc57748a9e90b,#13,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,13,still_bitmark,,settled,False,2cc5532a02bd772b5db6331b9a9961ec14e784603581863a07cbc57748a9e90b,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,35b1bc856393d15b74910d08f63d06b0da08751eb308dea3fac05873e338c146,#33,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,33,still_bitmark,,settled,True,35b1bc856393d15b74910d08f63d06b0da08751eb308dea3fac05873e338c146,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,3860ce5cc8ca29f62f9ba3cda4ddf7c1e8ae14f946cf5a9a4d42779baf96c634,#38,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,38,still_bitmark,,settled,True,3860ce5cc8ca29f62f9ba3cda4ddf7c1e8ae14f946cf5a9a4d42779baf96c634,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,3b04fb5403a393115c9baf6ac953c82deadc2b3897ac7faccd3249c96c6d9be5,#35,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,35,still_bitmark,,settled,True,3b04fb5403a393115c9baf6ac953c82deadc2b3897ac7faccd3249c96c6d9be5,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,3c230aec327a4a7e5683d0e6465cd8e2d4659e107165ada08c3a93f42c5f5873,#27,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,27,still_bitmark,,settled,True,3c230aec327a4a7e5683d0e6465cd8e2d4659e107165ada08c3a93f42c5f5873,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,3e94bf51eaed3320c42849a95324f1e6a1d41d20750367cc6676d6304914d719,#34,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,34,still_bitmark,,settled,True,3e94bf51eaed3320c42849a95324f1e6a1d41d20750367cc6676d6304914d719,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,41ba1d4e7c57708718715fa52be05673cc59b1eff4c76ec7cbfa7322d5de798e,#42,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,42,still_bitmark,,settled,True,41ba1d4e7c57708718715fa52be05673cc59b1eff4c76ec7cbfa7322d5de798e,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,42ab3b907ce004013b75dad841063db535f29ab2461d755e2de906fe1cbbc7cf,#51,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,51,still_bitmark,,settled,True,42ab3b907ce004013b75dad841063db535f29ab2461d755e2de906fe1cbbc7cf,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,45c0c0e4f79ab8dc92d2bc4f45993b560b76644b5b3a0088021bc195eb699dec,#32,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,32,still_bitmark,,settled,True,45c0c0e4f79ab8dc92d2bc4f45993b560b76644b5b3a0088021bc195eb699dec,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,49305976e92f20b1119f7414bfb892ca52042eafac0340cb3db8fd625e3e2166,#37,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,37,still_bitmark,,settled,True,49305976e92f20b1119f7414bfb892ca52042eafac0340cb3db8fd625e3e2166,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,50296318b065c6c3b79aff856190cbe87801923cc8b18adf2a265e13bad987e8,#50,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,50,still_bitmark,,settled,True,50296318b065c6c3b79aff856190cbe87801923cc8b18adf2a265e13bad987e8,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,5881e516e16ce8b2edf0425ae1af70d8f8da76522414a18a3ef8c710819c04de,#3,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,3,still_bitmark,,settled,False,5881e516e16ce8b2edf0425ae1af70d8f8da76522414a18a3ef8c710819c04de,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,5a36d0243318695344ccc62ade2847d3cff3da684865c3407fe2d617cdc66546,#59,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,59,still_bitmark,,settled,True,5a36d0243318695344ccc62ade2847d3cff3da684865c3407fe2d617cdc66546,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,5b12e5876b7b3a1a848ad62f7a887abc352e688557f0c479022eb062927a7b1c,#22,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,22,still_bitmark,,settled,True,5b12e5876b7b3a1a848ad62f7a887abc352e688557f0c479022eb062927a7b1c,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,61eca78bde72f450438122dacc219c77b31814f4c97842d2c655599f7ca09b6b,#47,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,47,still_bitmark,,settled,True,61eca78bde72f450438122dacc219c77b31814f4c97842d2c655599f7ca09b6b,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,6afabc6039238a8dbc61f35b9ed0ccffcc6abcf5f51b432173a9a330ab2b1a06,#20,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,20,still_bitmark,,settled,True,6afabc6039238a8dbc61f35b9ed0ccffcc6abcf5f51b432173a9a330ab2b1a06,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,6c23218e6b503bc205bdae31c10cde9367eb8a98263787d7cfbf14a3c2467439,#26,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,26,still_bitmark,,settled,True,6c23218e6b503bc205bdae31c10cde9367eb8a98263787d7cfbf14a3c2467439,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,6f178e41a5ea9c7c8f8d849fd96458caf140417689833083cd9b97d9ed735857,#68,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,68,still_bitmark,,settled,True,6f178e41a5ea9c7c8f8d849fd96458caf140417689833083cd9b97d9ed735857,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,706d417dbda34861b238fc70f5a7590748954ddf28b2370c5cac000762807c40,#40,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,40,still_bitmark,,settled,True,706d417dbda34861b238fc70f5a7590748954ddf28b2370c5cac000762807c40,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,77a27e8d8f239592dbf9e0513f8b2ed0dd7df25468790d2a03536bf9bed38058,#7,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,7,still_bitmark,,settled,False,77a27e8d8f239592dbf9e0513f8b2ed0dd7df25468790d2a03536bf9bed38058,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,78e5408e467dde4de73ca7117bec7eb2ad7d845401c9c99111dffc5579cc3e93,#61,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,61,still_bitmark,,settled,True,78e5408e467dde4de73ca7117bec7eb2ad7d845401c9c99111dffc5579cc3e93,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,7eb79e3c53680fe6a631f36f4301e4e2438a6fed35994b64d56e2cf80f39ce0e,#24,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,24,still_bitmark,,settled,True,7eb79e3c53680fe6a631f36f4301e4e2438a6fed35994b64d56e2cf80f39ce0e,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,823532487c76b815be70b43008c841cc5ad952c7d7febaca7393bac53e00051d,#57,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,57,still_bitmark,,settled,True,823532487c76b815be70b43008c841cc5ad952c7d7febaca7393bac53e00051d,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,870bef0c2e57d2ca0a020b6dc09c2f851bb9d4d79487474d2485546dbbf15573,#41,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,41,still_bitmark,,settled,True,870bef0c2e57d2ca0a020b6dc09c2f851bb9d4d79487474d2485546dbbf15573,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,936eb0b6a2b89dda6468d2883c66ed96d65d8b9e73ff0eb09f397a94b7f9f2b1,#70,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,70,still_bitmark,,settled,True,936eb0b6a2b89dda6468d2883c66ed96d65d8b9e73ff0eb09f397a94b7f9f2b1,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,9c817560c59f866698d248ebefb519d03897c5ffe0a67b2273d9404f379cbd0c,#21,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,21,still_bitmark,,settled,True,9c817560c59f866698d248ebefb519d03897c5ffe0a67b2273d9404f379cbd0c,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,a1475246005cf165c36626379ce6d4a7467943c2829d0ca541862359ab6dd216,#60,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,60,still_bitmark,,settled,True,a1475246005cf165c36626379ce6d4a7467943c2829d0ca541862359ab6dd216,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
wetware-tkl,WETWARE,a654bd14dfeaf6e2631d7a428ca069680cd6c63e5378ec4865790b2e802e9bd4,#62,2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1,62,still_bitmark,,settled,True,a654bd14dfeaf6e2631d7a428ca069680cd6c63e5378ec4865790b2e802e9bd4,,imagedelivery.net,previews/2ee448fc-b02a-4f74-a8c0-0e4da84f7ab1/1653333598/preview.mp4,https://imagedelivery.net/5BJzhBHeVhlhbn58hvcXAQ/c8097028-bb82-471b-d923-a70eee6cea00
