contract,opensea_slug,token_number,burned,viewable,name,mime_type,enrichment,image,image_class,animation_url,animation_class,collection_name,doc_keys
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,61290279413051215103140349609225743144899370153480524326005415414721352287635,False,True,http://fields.seedsunderground.net #2,,none,ipfs://QmPbGrynuG2iDGtpzUoSxE8JMS9i6HGcRBfNKiVVLKv8np,ipfs,ipfs://QmdDBaQhqDzawCyRRBfV1ghZvP2V6KVnuSZSYYCvZ5ERuj,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,104780020402215326658783888677640587949919086593427284436913941348771081238822,False,True,Innards #2,,none,ipfs://QmdZpKBNdZmTu15n3ieMWTb9FLYfBQeDkxwz4pKJhBirbH,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,1629520433902679856490813496348032377339742730804659262088584434777565393219,False,True,Study of Tempos: 100719 #9,,none,ipfs://QmYHY4CnEzyMpitmvKDkWSJEDguSCHzXFy3vEfBxbmqLbF,ipfs,ipfs://QmNtp43rXPgpXRK4KsTYwiBiUBHsbcdeDWo9o2tMahnLHQ,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,30037239612693984447538656678974117090855642885738858983649834166958412671356,False,True,Stop for Moving Aircraft #10,,none,ipfs://QmcYBXmLPusJAPrPJrFwMKjL1xEkMC4KozHvFhmAGzSnrM,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,30037239612693984447538656678974117090855642885738858983649834166958412671355,False,True,Stop for Moving Aircraft #9,,none,ipfs://QmcYBXmLPusJAPrPJrFwMKjL1xEkMC4KozHvFhmAGzSnrM,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,115385563223297419554448940460384211362322955980690121228415394252109760804879,False,True,probabiilty_possibility #2,,none,ipfs://QmStb5hJKLWLmocg8EcDXH2Nkw5eH2BKbZuhh5QjUAghfW,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,54510307965867463704269316215510842086219179629178882708478080982441954378796,False,True,We Might Be the Last Generation #5,,none,ipfs://QmcHqiRVXddVVc1H6jjDWFsKU47uwFtELV6fQuFFDepi6i,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,115385563223297419554448940460384211362322955980690121228415394252109760804880,False,True,probabiilty_possibility #3,,none,ipfs://QmStb5hJKLWLmocg8EcDXH2Nkw5eH2BKbZuhh5QjUAghfW,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,1629520433902679856490813496348032377339742730804659262088584434777565393218,False,True,Study of Tempos: 100719 #8,,none,ipfs://QmYHY4CnEzyMpitmvKDkWSJEDguSCHzXFy3vEfBxbmqLbF,ipfs,ipfs://QmNtp43rXPgpXRK4KsTYwiBiUBHsbcdeDWo9o2tMahnLHQ,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,99425259346415110660670433264069038916888983454417981511271408049103000330658,False,True,Kissing Butt 💋🍑 #8,,none,ipfs://Qmcerxp4JBkBdNQSsSLFi4LWGUU4JQYSugDTcitPNCVmei,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,30037239612693984447538656678974117090855642885738858983649834166958412671354,False,True,Stop for Moving Aircraft #8,,none,ipfs://QmcYBXmLPusJAPrPJrFwMKjL1xEkMC4KozHvFhmAGzSnrM,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,54510307965867463704269316215510842086219179629178882708478080982441954378799,False,True,We Might Be the Last Generation #8,,none,ipfs://QmcHqiRVXddVVc1H6jjDWFsKU47uwFtELV6fQuFFDepi6i,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,99425259346415110660670433264069038916888983454417981511271408049103000330659,False,True,Kissing Butt 💋🍑 #9,,none,ipfs://Qmcerxp4JBkBdNQSsSLFi4LWGUU4JQYSugDTcitPNCVmei,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,99425259346415110660670433264069038916888983454417981511271408049103000330660,False,True,Kissing Butt 💋🍑 #10,,none,ipfs://Qmcerxp4JBkBdNQSsSLFi4LWGUU4JQYSugDTcitPNCVmei,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,99425259346415110660670433264069038916888983454417981511271408049103000330655,False,True,Kissing Butt 💋🍑 #5,,none,ipfs://Qmcerxp4JBkBdNQSsSLFi4LWGUU4JQYSugDTcitPNCVmei,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,54510307965867463704269316215510842086219179629178882708478080982441954378800,False,True,We Might Be the Last Generation #9,,none,ipfs://QmcHqiRVXddVVc1H6jjDWFsKU47uwFtELV6fQuFFDepi6i,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,1629520433902679856490813496348032377339742730804659262088584434777565393213,False,True,Study of Tempos: 100719 #3,,none,ipfs://QmYHY4CnEzyMpitmvKDkWSJEDguSCHzXFy3vEfBxbmqLbF,ipfs,ipfs://QmNtp43rXPgpXRK4KsTYwiBiUBHsbcdeDWo9o2tMahnLHQ,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,1629520433902679856490813496348032377339742730804659262088584434777565393214,False,True,Study of Tempos: 100719 #4,,none,ipfs://QmYHY4CnEzyMpitmvKDkWSJEDguSCHzXFy3vEfBxbmqLbF,ipfs,ipfs://QmNtp43rXPgpXRK4KsTYwiBiUBHsbcdeDWo9o2tMahnLHQ,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,104780020402215326658783888677640587949919086593427284436913941348771081238826,False,True,Innards #6,,none,ipfs://QmdZpKBNdZmTu15n3ieMWTb9FLYfBQeDkxwz4pKJhBirbH,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,39832707741741658249648333051879371727174779122217942523026997787382701778815,False,True,"Acapulco,palmas #7",,none,ipfs://QmeAtDwSicE8up8nubeR6r9Z3y5JSiqGhB5u7myh75DsLq,ipfs,ipfs://QmaJ6HRNNNkC4utVqDDzEdL3LS99Zq18Ee7NXkqAnvbo28,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,39832707741741658249648333051879371727174779122217942523026997787382701778816,False,True,"Acapulco,palmas #8",,none,ipfs://QmeAtDwSicE8up8nubeR6r9Z3y5JSiqGhB5u7myh75DsLq,ipfs,ipfs://QmaJ6HRNNNkC4utVqDDzEdL3LS99Zq18Ee7NXkqAnvbo28,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,39832707741741658249648333051879371727174779122217942523026997787382701778808,False,True,"Acapulco,palmas AP",,none,ipfs://QmeAtDwSicE8up8nubeR6r9Z3y5JSiqGhB5u7myh75DsLq,ipfs,ipfs://QmaJ6HRNNNkC4utVqDDzEdL3LS99Zq18Ee7NXkqAnvbo28,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,39832707741741658249648333051879371727174779122217942523026997787382701778809,False,True,"Acapulco,palmas #1",,none,ipfs://QmeAtDwSicE8up8nubeR6r9Z3y5JSiqGhB5u7myh75DsLq,ipfs,ipfs://QmaJ6HRNNNkC4utVqDDzEdL3LS99Zq18Ee7NXkqAnvbo28,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,39832707741741658249648333051879371727174779122217942523026997787382701778812,False,True,"Acapulco,palmas #4",,none,ipfs://QmeAtDwSicE8up8nubeR6r9Z3y5JSiqGhB5u7myh75DsLq,ipfs,ipfs://QmaJ6HRNNNkC4utVqDDzEdL3LS99Zq18Ee7NXkqAnvbo28,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,39832707741741658249648333051879371727174779122217942523026997787382701778814,False,True,"Acapulco,palmas #6",,none,ipfs://QmeAtDwSicE8up8nubeR6r9Z3y5JSiqGhB5u7myh75DsLq,ipfs,ipfs://QmaJ6HRNNNkC4utVqDDzEdL3LS99Zq18Ee7NXkqAnvbo28,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,39832707741741658249648333051879371727174779122217942523026997787382701778811,False,True,"Acapulco,palmas #3",,none,ipfs://QmeAtDwSicE8up8nubeR6r9Z3y5JSiqGhB5u7myh75DsLq,ipfs,ipfs://QmaJ6HRNNNkC4utVqDDzEdL3LS99Zq18Ee7NXkqAnvbo28,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,28921715010602832332451230267687789545372479132869853231520035246092325687608,False,True,ARt (Growth Model) #8,,none,ipfs://Qma5ZPWBgs6c7LiGFHFbeLaTEDdiSWjnk2hcE4WxrXRmMd,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,51394098057089318601166626541107317549974766743816782252791618364241306305681,False,True,upstairs on the left #1,,none,ipfs://QmcRcgwMjcQcH9rzt7j8Vu1qrGuj39at244FHWv7YSFJHC,ipfs,ipfs://QmUvmKjhZ4kxV7pAWpNSM3FBQ9ZsqcHWNY2dgPcYtNoq26,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,28921715010602832332451230267687789545372479132869853231520035246092325687600,False,True,ARt (Growth Model) AP,,none,ipfs://Qma5ZPWBgs6c7LiGFHFbeLaTEDdiSWjnk2hcE4WxrXRmMd,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,51394098057089318601166626541107317549974766743816782252791618364241306305690,False,True,upstairs on the left #10,,none,ipfs://QmcRcgwMjcQcH9rzt7j8Vu1qrGuj39at244FHWv7YSFJHC,ipfs,ipfs://QmUvmKjhZ4kxV7pAWpNSM3FBQ9ZsqcHWNY2dgPcYtNoq26,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,28921715010602832332451230267687789545372479132869853231520035246092325687602,False,True,ARt (Growth Model) #2,,none,ipfs://Qma5ZPWBgs6c7LiGFHFbeLaTEDdiSWjnk2hcE4WxrXRmMd,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,39832707741741658249648333051879371727174779122217942523026997787382701778818,False,True,"Acapulco,palmas #10",,none,ipfs://QmeAtDwSicE8up8nubeR6r9Z3y5JSiqGhB5u7myh75DsLq,ipfs,ipfs://QmaJ6HRNNNkC4utVqDDzEdL3LS99Zq18Ee7NXkqAnvbo28,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,36655034265919461069793761731602108526049373605887911920838255985583493150413,False,True,"Seatbelts: YouTubers Vlogging in Their Cars, Generated by Robot #1",,none,ipfs://QmQNN5pMK3ja3eqcDxua99fZGzxPHqkBeucRa3TVcKH6py,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56178714775990541447735501756591011494144861117337773227071950225179253413063,False,True,Bitcoin Sign #7,,none,ipfs://QmPEjcKKaRNCWGHLRqhcMKg4w7CFz7FNiHdkWWQhGPj1PH,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56178714775990541447735501756591011494144861117337773227071950225179253413061,False,True,Bitcoin Sign #5,,none,ipfs://QmPEjcKKaRNCWGHLRqhcMKg4w7CFz7FNiHdkWWQhGPj1PH,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,36655034265919461069793761731602108526049373605887911920838255985583493150414,False,True,"Seatbelts: YouTubers Vlogging in Their Cars, Generated by Robot #2",,none,ipfs://QmQNN5pMK3ja3eqcDxua99fZGzxPHqkBeucRa3TVcKH6py,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,86158236941504766189374818588886949996890746673513974920815838614327464300780,False,True,Bug log 2 #6,,none,ipfs://QmWjrepkfWHDU7r66BS972XPEH6uncUpqihzGTS1MGkMs2,ipfs,ipfs://QmWic1ygwUbMAEi4AXb3AoWtfqQTUifasewZeWMNhmt6m3,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,28921715010602832332451230267687789545372479132869853231520035246092325687610,False,True,ARt (Growth Model) #10,,none,ipfs://Qma5ZPWBgs6c7LiGFHFbeLaTEDdiSWjnk2hcE4WxrXRmMd,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,97915119531341440032092316269615473647195207751147576945334569969505176783380,False,True,sext AP,,none,ipfs://QmP8bYgCeMhEMz6F6tnJ7T42NZrmXifJCaSXPN9nUqRUQ9,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,45229485026112490396824814615878420021800267524536437922094859084106010470175,False,True,Let us know if yr free #6,,none,ipfs://QmZnrNXKsoy2vMATjJ3j6H4KGA81xNJgxrwL7NhTc4KHTy,ipfs,ipfs://QmXUdZ4vwWPQV1q1BjVWgiqnnTUhrLMwEgEYegN4paYQjr,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,36655034265919461069793761731602108526049373605887911920838255985583493150416,False,True,"Seatbelts: YouTubers Vlogging in Their Cars, Generated by Robot #4",,none,ipfs://QmQNN5pMK3ja3eqcDxua99fZGzxPHqkBeucRa3TVcKH6py,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56178714775990541447735501756591011494144861117337773227071950225179253413065,False,True,Bitcoin Sign #9,,none,ipfs://QmPEjcKKaRNCWGHLRqhcMKg4w7CFz7FNiHdkWWQhGPj1PH,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56178714775990541447735501756591011494144861117337773227071950225179253413058,False,True,Bitcoin Sign #2,,none,ipfs://QmPEjcKKaRNCWGHLRqhcMKg4w7CFz7FNiHdkWWQhGPj1PH,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,56178714775990541447735501756591011494144861117337773227071950225179253413062,False,True,Bitcoin Sign #6,,none,ipfs://QmPEjcKKaRNCWGHLRqhcMKg4w7CFz7FNiHdkWWQhGPj1PH,ipfs,,none,a2p-v1,artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,65521414995630452565881184777448860802145540075367502155289181078887715351291,False,True,Quantified Self Portrait (Blind Spot)  AP,,none,ipfs://QmRnBU13nvJWf9Cy77QV3iYGYp3cmC7rXqjDBxAM5duiBb,ipfs,ipfs://Qmf6a6QDSfYwEo3br6Br1Eqj753SR21vBkcHYCgu8YxaNe,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,65521414995630452565881184777448860802145540075367502155289181078887715351295,False,True,Quantified Self Portrait (Blind Spot)  #4,,none,ipfs://QmRnBU13nvJWf9Cy77QV3iYGYp3cmC7rXqjDBxAM5duiBb,ipfs,ipfs://Qmf6a6QDSfYwEo3br6Br1Eqj753SR21vBkcHYCgu8YxaNe,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,65521414995630452565881184777448860802145540075367502155289181078887715351294,False,True,Quantified Self Portrait (Blind Spot)  #3,,none,ipfs://QmRnBU13nvJWf9Cy77QV3iYGYp3cmC7rXqjDBxAM5duiBb,ipfs,ipfs://Qmf6a6QDSfYwEo3br6Br1Eqj753SR21vBkcHYCgu8YxaNe,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,65521414995630452565881184777448860802145540075367502155289181078887715351293,False,True,Quantified Self Portrait (Blind Spot)  #2,,none,ipfs://QmRnBU13nvJWf9Cy77QV3iYGYp3cmC7rXqjDBxAM5duiBb,ipfs,ipfs://Qmf6a6QDSfYwEo3br6Br1Eqj753SR21vBkcHYCgu8YxaNe,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,51394098057089318601166626541107317549974766743816782252791618364241306305685,False,True,upstairs on the left #5,,none,ipfs://QmcRcgwMjcQcH9rzt7j8Vu1qrGuj39at244FHWv7YSFJHC,ipfs,ipfs://QmUvmKjhZ4kxV7pAWpNSM3FBQ9ZsqcHWNY2dgPcYtNoq26,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,74888474831540567193188915325242175203599446399618170891839881845378583724882,False,True,Two Dithers #9,,none,ipfs://QmcxSYPGqbnboTHU5xNmdy595f2mndp6hr6PrBdYH9HaVZ,ipfs,ipfs://QmNNhKGHjq9ZnD71UHHTZCPCuAitsrmbZZfAAxaNTXYnzB,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,86158236941504766189374818588886949996890746673513974920815838614327464300778,False,True,Bug log 2 #4,,none,ipfs://QmWjrepkfWHDU7r66BS972XPEH6uncUpqihzGTS1MGkMs2,ipfs,ipfs://QmWic1ygwUbMAEi4AXb3AoWtfqQTUifasewZeWMNhmt6m3,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,86158236941504766189374818588886949996890746673513974920815838614327464300774,False,True,Bug log 2 AP,,none,ipfs://QmWjrepkfWHDU7r66BS972XPEH6uncUpqihzGTS1MGkMs2,ipfs,ipfs://QmWic1ygwUbMAEi4AXb3AoWtfqQTUifasewZeWMNhmt6m3,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,86158236941504766189374818588886949996890746673513974920815838614327464300783,False,True,Bug log 2 #9,,none,ipfs://QmWjrepkfWHDU7r66BS972XPEH6uncUpqihzGTS1MGkMs2,ipfs,ipfs://QmWic1ygwUbMAEi4AXb3AoWtfqQTUifasewZeWMNhmt6m3,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,86158236941504766189374818588886949996890746673513974920815838614327464300775,False,True,Bug log 2 #1,,none,ipfs://QmWjrepkfWHDU7r66BS972XPEH6uncUpqihzGTS1MGkMs2,ipfs,ipfs://QmWic1ygwUbMAEi4AXb3AoWtfqQTUifasewZeWMNhmt6m3,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,45229485026112490396824814615878420021800267524536437922094859084106010470169,False,True,Let us know if yr free AP,,none,ipfs://QmZnrNXKsoy2vMATjJ3j6H4KGA81xNJgxrwL7NhTc4KHTy,ipfs,ipfs://QmXUdZ4vwWPQV1q1BjVWgiqnnTUhrLMwEgEYegN4paYQjr,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,37750426229638947093462071415737108897091019849331181764317882309451912208709,False,True,Checkered #6,,none,ipfs://QmTkMhB21LATeDPDbchXDEbLZkFWPwqeasePSwRbgLZAeH,ipfs,ipfs://QmVSF4S3ecarucaPqcP3vAx3u9L8QJs8BuRiAjj2RezJgN,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,65521414995630452565881184777448860802145540075367502155289181078887715351298,False,True,Quantified Self Portrait (Blind Spot)  #7,,none,ipfs://QmRnBU13nvJWf9Cy77QV3iYGYp3cmC7rXqjDBxAM5duiBb,ipfs,ipfs://Qmf6a6QDSfYwEo3br6Br1Eqj753SR21vBkcHYCgu8YxaNe,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,65521414995630452565881184777448860802145540075367502155289181078887715351296,False,True,Quantified Self Portrait (Blind Spot)  #5,,none,ipfs://QmRnBU13nvJWf9Cy77QV3iYGYp3cmC7rXqjDBxAM5duiBb,ipfs,ipfs://Qmf6a6QDSfYwEo3br6Br1Eqj753SR21vBkcHYCgu8YxaNe,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
0x3892f76ba32c77a1a04cb0bcd848d9472d859716,a2p-v1,65521414995630452565881184777448860802145540075367502155289181078887715351297,False,True,Quantified Self Portrait (Blind Spot)  #6,,none,ipfs://QmRnBU13nvJWf9Cy77QV3iYGYp3cmC7rXqjDBxAM5duiBb,ipfs,ipfs://Qmf6a6QDSfYwEo3br6Br1Eqj753SR21vBkcHYCgu8YxaNe,ipfs,a2p-v1,animation_url artist artwork_id attributes bitmark_id collection_name creator description edition_index edition_number external_url image medium metadata_version name prev_provenance timestamp
