edition,token_id,old_metadata_cid,new_metadata_cid
73,57129125216325247059066131395135709425197979245094347477997960213448800830532,QmRyewHoFXUrkpsrKszgK9sUjQHxZg7o75W7UWogTeLLL1,QmR8JyWCmHLT86uhUDafwgdWuA7tjniNAnZqna1ULPZ8qd
74,57129125216325247059066131395135709425197979245094347477997960213448800830533,QmRoZG1bSGfLC8s6Tv1B7kWbo2ZiJnqMrKoDg95qAz2Vad,QmNVE7vsCrLSX5eBkz8DeW38S2kbe5wQrcBZW6AHcyBNRq
75,57129125216325247059066131395135709425197979245094347477997960213448800830534,QmZ2tHTFL7RGwx8ZQcRfHaAUJ7UcurT5bdQYDJiQ7bv5p3,QmPD4ydw5p6w9PhQWuXxQXqvr5nnYjauB2Kp2ZfZypcvWR
76,57129125216325247059066131395135709425197979245094347477997960213448800830535,QmaBkvNeU9hbvTf5CRXGKDqRB2PVpPqUmGrzt3Jmf8F3Ji,QmZi8wruHDLUCXUQvhuLsS6L9NAnC52Yv1iGZWcYS14ogF
77,57129125216325247059066131395135709425197979245094347477997960213448800830536,QmQdxBKBH5iyhht4EJ95piqMtEswRJmzCUB4bdPeLgpsyR,QmbrJc3G1daBtjRbaeLEYTryQMocw1JrzLgP1znZHquMuf
78,57129125216325247059066131395135709425197979245094347477997960213448800830537,QmNP6bRNw41wRAPYRcHN9EB6nyFsar3dK9BdEPKSLgndyx,QmY3zEhQ2akj597UAzCoov45wWd6cEjifqigZiVnmBLPmT
79,57129125216325247059066131395135709425197979245094347477997960213448800830538,QmcD9tvMhyU2ieSBLhLWuEY5iyCT5gcPt9Wqyhv9ykSCNX,QmZLHatfqPfbgURs6jQbpqybFgMdr4HZQtZmZgvyyC7FZd
80,57129125216325247059066131395135709425197979245094347477997960213448800830539,QmejgqJ3mG7zH8iK4grKY4cUHicGes5RNjs4u2hMoTJBAB,QmNoUxhsehWEukCqLtqWSWvruwpJidpoiYFeGPRKLeLVDF
81,57129125216325247059066131395135709425197979245094347477997960213448800830540,QmbHfFePhhnG2HvxkqLMciQr4dY8D6wuHB8NqP4Jt6g28C,QmaBf5xqHA86eCxE41mHQ9h1scZBz5piB1nt7V6jGFuzR5
82,57129125216325247059066131395135709425197979245094347477997960213448800830541,QmeWeqkndHJtQS82J83iLrpJ58zrUDFmrv5KzAZZaPrHzR,QmdL9sfRdww9oUWLRDv7WJd7cAFpH46iHpQ3Ce6ei8Hw4F
83,57129125216325247059066131395135709425197979245094347477997960213448800830542,QmbqfBmPQGcucR5fpb56z8G2i8QFpTwKBGfh6Wv7KrNUNh,QmUaiuUTrDbjdRp8TqXWEJtMPmc9MJrzfVwANBjD3ypAAs
84,57129125216325247059066131395135709425197979245094347477997960213448800830543,Qme6N1HCzG5LonPopXSsa1n8LTKz3AmNeZEH2daftuyGsN,QmUwgJjLRWQsYTjHz7qdQbk4xibQL9uKmjKqdFNcq1yVHj
85,57129125216325247059066131395135709425197979245094347477997960213448800830544,QmVjyYJ3H9vskE5AqGBtirY7S2B3M5xRZZtNbQgt19Mc9N,QmSVZwMRR7QmmjKLAPTggVdPErHiMgoBUgXMrD4fZxooKd
86,57129125216325247059066131395135709425197979245094347477997960213448800830545,QmY2VqUGDuGCcjDijniZ4hgZtWmHuvnQkWnYijC6uzAToY,QmQnthEpqwr2nzP6fSmz8i4K5tLQ6T4NJhjbJMpufeJVHV
87,57129125216325247059066131395135709425197979245094347477997960213448800830546,QmUdm979PKJcPsZAEmqTBvRoMVK9E6qftCa1Sj21BXUmWk,QmNcFNGcruBGGRcHwLzyuJSo6Uxqu19m1nTr1BN7mjkekR
88,57129125216325247059066131395135709425197979245094347477997960213448800830547,QmQXJYDxACy77xTuQ4Z8VdrnnYnsfebGNHHJRvATy1U52Y,QmfFt95eeMcuEMitkqm7zDHs28oM8Tx8ML9HDyehJbjHbK
89,57129125216325247059066131395135709425197979245094347477997960213448800830548,QmSNT1kKLdVdPNgpsTQHJBbaZ113tK1G9wdYvjKJLqVcGx,QmXvcU5RH4uBpsCfGFwxhiNBSiGmD8nSWXVk3R2imtTS9d
90,57129125216325247059066131395135709425197979245094347477997960213448800830549,QmSWq7Trwg1aKKocdLauyD1sVECXttuwSYaRSUGdsXXspU,QmYBBZo3iUirPDrayHyevzmGzETYvUWpEjqqSCHmjrcvEQ
91,57129125216325247059066131395135709425197979245094347477997960213448800830550,QmfF6g7zRveG55PgRDLCvFCwg4GqTDPuG6pP65C6A7cJjZ,QmYzSAvj9yRfESbaWKBeGh6cM5c7QhMP6dp7iu5xC4D5U8
92,57129125216325247059066131395135709425197979245094347477997960213448800830551,QmYp551gthYRTtJU1Etx6nHiBnwzZD7H1GCBZYpoH7xuF5,QmYuTEt89RmzFJKg4weoi1tqgTW11K5Q1JZChxykGxP1uj
93,57129125216325247059066131395135709425197979245094347477997960213448800830552,Qmdn56kNAv6m5Hu6EBes1VkrHbv2wRSRE9RaNjsf17vHKE,QmXuBUTaW22n559RWkh6zABCa3Fjb4rJ4qbiCeVEofH8Px
94,57129125216325247059066131395135709425197979245094347477997960213448800830553,QmTdSRdxCr62C3YaM6Q5uY2AmkLzVDa6pyJGzkX428Pn3w,QmfTv9KqNJ9EBx3LBP4neaVkHAvGZ5bf1CBLPWYtEXPq6T
95,57129125216325247059066131395135709425197979245094347477997960213448800830554,QmZySg6aEjjFaSuvkyJByVwVPbiwgopVuwdvySuczupNRR,Qmc5JukuTbH6pwEgn3S38anuAY38k85vExcfyV1ZpbBdyu
96,57129125216325247059066131395135709425197979245094347477997960213448800830555,QmU1budUmcqS8Zr6f3FnQGxPzRCWMKiaSVsibWt4Yu2Lmo,QmbEQNjJQg39cfM84dNgPuPFz84QNJHofS9pDbWkE9bEPq
97,57129125216325247059066131395135709425197979245094347477997960213448800830556,Qmd32g9BhVzJjfM6v4J4SQaynRBLgJtVPFQZHSHu8tDpXp,QmPUdT2HHtVk56QCaUU42jWLMg9cN7Vj4aAFSYA3i9ytcS
98,57129125216325247059066131395135709425197979245094347477997960213448800830557,QmUF3ndLRyz9L8QuCiLr2w7fsCSFNx8Y7E1nE6bSQ1Js2o,QmQegpnCnra6Sb51WBHb5KtVixQUqpcaJtPpaXDtCeaDom
99,57129125216325247059066131395135709425197979245094347477997960213448800830558,QmTj1FpmXgcXiQXiKSjmgWziQH2hPnLpgiNQHeFeFyQwT3,QmTKMqLKJ3atGpccJ9qXvjum8B4JJArzCsggapHzWyhwgc
100,57129125216325247059066131395135709425197979245094347477997960213448800830559,QmTtEeQU7LAruCDhp1YWaTfmviDizsQpotZTgsP2u7kkjs,QmNzLnPs9xgwaPyhcpfpAnq8uB2umjna7RCdotjYocp2cw
101,57129125216325247059066131395135709425197979245094347477997960213448800830560,QmYFEL3icryb9Tn1ivByARYbt472qJ2t6SJbpuYPHY34fJ,QmSFkkSKr5M1ndAMK8nNTVEGWXMnT1ckDab4LiN5xHn2HS
102,57129125216325247059066131395135709425197979245094347477997960213448800830561,QmUVEHQJr9ECaSaSym5y6xQAbFkd888XKs4JddxBa4f7tX,QmcsdPFXsRCo9bUmuDtUb32XFgobBaHhakizBZkpP5C4in
103,57129125216325247059066131395135709425197979245094347477997960213448800830562,QmPi1Xe4drrBta6Hzx7CU9osfED395r6xEkhC9EXSEWLFE,QmRXNHL1qa3trVyosbA2wn8i9Z6V9K6W5RSJ2UwMzXGQcb
104,57129125216325247059066131395135709425197979245094347477997960213448800830563,QmdkeN7jtCKVwmnKSErjCfai96auEAoBEBTMpTJ8M9yGpw,QmUXRtNh2HZajfe6hyJ9VtwHNmC5KC64KyDgALUqg17RJJ
105,57129125216325247059066131395135709425197979245094347477997960213448800830564,QmTMu8NeDSSwtfwjKqjV27eZfuRBdmJNTdBQkzEDjqehqX,QmZFs7osrd6JuJLwd2DGePzmH3VpUDVazQkjDesWgaEndE
106,57129125216325247059066131395135709425197979245094347477997960213448800830565,QmRGt1d5HA4ct3wvGNAsBCqKg3t3XpGx8KhkajNJcGetNt,QmXNwGQsn6kG8HhEL3sQdX1Aj39nG68uB2EvzH7CBHo9jc
107,57129125216325247059066131395135709425197979245094347477997960213448800830566,QmVxdgcvuUBcN9XrQB38GffUcnLSMZpSUSUAx7n6YAGSVF,QmWmEECfY3BinEzSHvKx7Wp6fEMqHT7XA13MHUxXp6jFgn
108,57129125216325247059066131395135709425197979245094347477997960213448800830567,QmNytyRmKiwL27Y3kL61KTsHeBqfcz617kL9Pvrip2SFzz,QmRR7RiwhE3DLdARToCDcmgF9h62NUZ7qDL2Qv5ZJygiZg
109,57129125216325247059066131395135709425197979245094347477997960213448800830568,QmcycsXgwPZK87C358tqwpNgg8wc7bGUbUV1A5WBKGv3nT,QmUZvJa8bs8hBa2VHHyC1cmpUB4FBib9wv7TTtfNoqGbEP
110,57129125216325247059066131395135709425197979245094347477997960213448800830569,QmNYsFxLvmScoh4wsmGx3cHSNPPRNSkMCQQingqm27zqXR,QmQVtkyMcQHkajt2ndCw9mpF75xXu3WL4EnZxQCSnLACNu
